t,x,y
9.04,8.12E-02,6.64E-02
9.074,8.11E-02,6.64E-02
9.107,8.11E-02,6.63E-02
9.141,8.10E-02,6.63E-02
9.174,8.10E-02,6.62E-02
9.207,8.10E-02,6.63E-02
9.241,8.11E-02,6.63E-02
9.274,8.07E-02,6.70E-02
9.307,8.05E-02,6.71E-02
9.341,8.01E-02,6.77E-02
9.374,7.99E-02,6.78E-02
9.407,7.95E-02,6.84E-02
9.441,7.94E-02,6.85E-02
9.474,7.93E-02,6.85E-02
9.508,7.88E-02,6.90E-02
9.541,7.87E-02,6.91E-02
9.574,7.82E-02,6.96E-02
9.608,7.76E-02,7.02E-02
9.641,7.74E-02,7.04E-02
9.674,7.69E-02,7.10E-02
9.708,7.68E-02,7.11E-02
9.741,7.63E-02,7.16E-02
9.774,7.62E-02,7.16E-02
9.808,7.58E-02,7.22E-02
9.841,7.57E-02,7.23E-02
9.874,7.56E-02,7.24E-02
9.908,7.52E-02,7.30E-02
9.941,7.47E-02,7.36E-02
9.975,7.46E-02,7.39E-02
10.008,7.41E-02,7.44E-02
10.041,7.37E-02,7.46E-02
10.075,7.36E-02,7.52E-02
10.108,7.31E-02,7.54E-02
10.141,7.27E-02,7.60E-02
10.175,7.21E-02,7.67E-02
10.208,7.15E-02,7.73E-02
10.241,7.09E-02,7.80E-02
10.275,7.04E-02,7.85E-02
10.308,6.97E-02,7.90E-02
10.341,6.89E-02,7.94E-02
10.375,6.81E-02,8.03E-02
10.408,6.73E-02,8.07E-02
10.442,6.68E-02,8.12E-02
10.475,6.59E-02,8.16E-02
10.508,6.51E-02,8.23E-02
10.542,6.41E-02,8.28E-02
10.575,6.33E-02,8.33E-02
10.608,6.29E-02,8.38E-02
10.642,6.22E-02,8.42E-02
10.675,6.14E-02,8.50E-02
10.708,6.05E-02,8.55E-02
10.742,6.01E-02,8.59E-02
10.775,5.93E-02,8.63E-02
10.809,5.85E-02,8.68E-02
10.842,5.77E-02,8.76E-02
10.875,5.68E-02,8.80E-02
10.909,5.63E-02,8.85E-02
10.942,5.54E-02,8.89E-02
10.975,5.49E-02,8.93E-02
11.009,5.40E-02,8.98E-02
11.042,5.30E-02,9.02E-02
11.075,5.20E-02,9.08E-02
11.109,5.12E-02,9.13E-02
11.142,5.01E-02,9.18E-02
11.175,4.90E-02,9.23E-02
11.209,4.78E-02,9.30E-02
11.242,4.67E-02,9.35E-02
11.276,4.56E-02,9.42E-02
11.309,4.45E-02,9.49E-02
11.342,4.33E-02,9.56E-02
11.376,4.20E-02,9.62E-02
11.409,4.09E-02,9.68E-02
11.442,3.96E-02,9.73E-02
11.476,3.83E-02,9.79E-02
11.509,3.71E-02,9.84E-02
11.542,3.60E-02,9.88E-02
11.576,3.47E-02,9.92E-02
11.609,3.35E-02,9.96E-02
11.643,3.22E-02,9.99E-02
11.676,3.09E-02,0.1
11.709,2.95E-02,0.101
11.743,2.83E-02,0.101
11.776,2.71E-02,0.101
11.809,2.59E-02,0.101
11.843,2.47E-02,0.101
11.876,2.34E-02,0.101
11.909,2.21E-02,0.102
11.943,2.08E-02,0.102
11.976,1.93E-02,0.102
12.009,1.79E-02,0.102
12.043,1.64E-02,0.102
12.076,1.50E-02,0.103
12.11,1.35E-02,0.103
12.143,1.20E-02,0.103
12.176,1.06E-02,0.103
12.21,9.09E-03,0.104
12.243,7.50E-03,0.104
12.276,5.77E-03,0.104
12.31,3.99E-03,0.104
12.343,2.27E-03,0.104
12.376,7.10E-04,0.104
12.41,-9.29E-04,0.104
12.443,-2.22E-03,0.104
12.477,-3.75E-03,0.104
12.51,-5.24E-03,0.104
12.543,-6.58E-03,0.103
12.577,-8.45E-03,0.103
12.61,-9.78E-03,0.103
12.643,-1.16E-02,0.103
12.677,-1.29E-02,0.102
12.71,-1.46E-02,0.102
12.743,-1.58E-02,0.102
12.777,-1.75E-02,0.102
12.81,-1.88E-02,0.102
12.843,-2.05E-02,0.101
12.877,-2.24E-02,0.101
12.91,-2.42E-02,0.1
12.944,-2.55E-02,9.97E-02
12.977,-2.73E-02,9.93E-02
13.01,-2.90E-02,9.88E-02
13.044,-3.08E-02,9.83E-02
13.077,-3.22E-02,9.78E-02
13.11,-3.38E-02,9.71E-02
13.144,-3.53E-02,9.65E-02
13.177,-3.75E-02,9.55E-02
13.21,-3.90E-02,9.48E-02
13.244,-4.11E-02,9.38E-02
13.277,-4.25E-02,9.31E-02
13.311,-4.43E-02,9.21E-02
13.344,-4.55E-02,9.12E-02
13.377,-4.73E-02,9.02E-02
13.411,-4.85E-02,8.94E-02
13.444,-5.04E-02,8.83E-02
13.477,-5.24E-02,8.72E-02
13.511,-5.35E-02,8.64E-02
13.544,-5.54E-02,8.56E-02
13.577,-5.70E-02,8.43E-02
13.611,-5.81E-02,8.34E-02
13.644,-5.98E-02,8.26E-02
13.677,-6.08E-02,8.17E-02
13.711,-6.24E-02,8.07E-02
13.744,-6.39E-02,7.97E-02
13.778,-6.52E-02,7.86E-02
13.811,-6.66E-02,7.69E-02
13.844,-6.80E-02,7.57E-02
13.878,-6.94E-02,7.46E-02
13.911,-7.07E-02,7.33E-02
13.944,-7.20E-02,7.20E-02
13.978,-7.35E-02,7.06E-02
14.011,-7.47E-02,6.91E-02
14.044,-7.61E-02,6.75E-02
14.078,-7.72E-02,6.58E-02
14.111,-7.87E-02,6.43E-02
14.145,-8.01E-02,6.26E-02
14.178,-8.14E-02,6.07E-02
14.211,-8.22E-02,5.95E-02
14.245,-8.34E-02,5.76E-02
14.278,-8.42E-02,5.63E-02
14.311,-8.50E-02,5.50E-02
14.345,-8.61E-02,5.31E-02
14.378,-8.69E-02,5.17E-02
14.411,-8.82E-02,4.97E-02
14.445,-8.90E-02,4.82E-02
14.478,-8.98E-02,4.67E-02
14.511,-9.04E-02,4.51E-02
14.545,-9.12E-02,4.35E-02
14.578,-9.17E-02,4.20E-02
14.612,-9.24E-02,4.03E-02
14.645,-9.31E-02,3.86E-02
14.678,-9.39E-02,3.68E-02
14.712,-9.46E-02,3.49E-02
14.745,-9.56E-02,3.28E-02
14.778,-9.63E-02,3.11E-02
14.812,-9.69E-02,2.91E-02
14.845,-9.72E-02,2.79E-02
14.878,-9.77E-02,2.59E-02
14.912,-9.83E-02,2.39E-02
14.945,-9.87E-02,2.25E-02
14.978,-9.92E-02,2.04E-02
15.012,-9.95E-02,1.88E-02
15.045,-0.1,1.66E-02
15.079,-0.1,1.49E-02
15.112,-0.101,1.26E-02
15.145,-0.101,1.09E-02
15.179,-0.101,9.23E-03
15.212,-0.101,7.32E-03
15.245,-0.101,5.50E-03
15.279,-0.101,3.52E-03
15.312,-0.101,1.49E-03
15.345,-0.101,-5.20E-04
15.379,-0.101,-1.89E-03
15.412,-0.101,-3.65E-03
15.446,-0.101,-5.46E-03
15.479,-0.101,-6.78E-03
15.512,-0.1,-8.59E-03
15.546,-0.1,-1.01E-02
15.579,-9.99E-02,-1.19E-02
15.612,-9.97E-02,-1.35E-02
15.646,-9.94E-02,-1.51E-02
15.679,-9.91E-02,-1.67E-02
15.712,-9.89E-02,-1.84E-02
15.746,-9.85E-02,-2.00E-02
15.779,-9.82E-02,-2.17E-02
15.812,-9.77E-02,-2.32E-02
15.846,-9.74E-02,-2.49E-02
15.879,-9.69E-02,-2.66E-02
15.913,-9.64E-02,-2.83E-02
15.946,-9.59E-02,-3.00E-02
15.979,-9.52E-02,-3.16E-02
16.013,-9.46E-02,-3.32E-02
16.046,-9.39E-02,-3.46E-02
16.079,-9.34E-02,-3.62E-02
16.113,-9.28E-02,-3.77E-02
16.146,-9.23E-02,-3.91E-02
16.179,-9.14E-02,-4.08E-02
16.213,-9.07E-02,-4.22E-02
16.246,-9.00E-02,-4.35E-02
16.28,-8.94E-02,-4.48E-02
16.313,-8.88E-02,-4.61E-02
16.346,-8.81E-02,-4.73E-02
16.38,-8.75E-02,-4.84E-02
16.413,-8.69E-02,-4.96E-02
16.446,-8.63E-02,-5.08E-02
16.48,-8.57E-02,-5.21E-02
16.513,-8.51E-02,-5.33E-02
16.546,-8.44E-02,-5.50E-02
16.58,-8.36E-02,-5.61E-02
16.613,-8.30E-02,-5.71E-02
16.646,-8.21E-02,-5.84E-02
16.68,-8.11E-02,-5.93E-02
16.713,-8.04E-02,-6.02E-02
16.747,-7.95E-02,-6.16E-02
16.78,-7.84E-02,-6.29E-02
16.813,-7.76E-02,-6.36E-02
16.847,-7.65E-02,-6.49E-02
16.88,-7.53E-02,-6.61E-02
16.913,-7.45E-02,-6.68E-02
16.947,-7.34E-02,-6.80E-02
16.98,-7.25E-02,-6.86E-02
17.013,-7.15E-02,-6.98E-02
17.047,-7.03E-02,-7.11E-02
17.08,-6.95E-02,-7.17E-02
17.114,-6.87E-02,-7.29E-02
17.147,-6.78E-02,-7.34E-02
17.18,-6.67E-02,-7.46E-02
17.214,-6.58E-02,-7.51E-02
17.247,-6.51E-02,-7.57E-02
17.28,-6.43E-02,-7.67E-02
17.314,-6.35E-02,-7.72E-02
17.347,-6.27E-02,-7.77E-02
17.38,-6.19E-02,-7.87E-02
17.414,-6.11E-02,-7.92E-02
17.447,-6.02E-02,-8.01E-02
17.48,-5.93E-02,-8.05E-02
17.514,-5.87E-02,-8.08E-02
17.547,-5.75E-02,-8.18E-02
17.581,-5.70E-02,-8.22E-02
17.614,-5.61E-02,-8.25E-02
17.647,-5.52E-02,-8.34E-02
17.681,-5.43E-02,-8.38E-02
17.714,-5.34E-02,-8.47E-02
17.747,-5.24E-02,-8.51E-02
17.781,-5.15E-02,-8.60E-02
17.814,-5.06E-02,-8.64E-02
17.847,-4.96E-02,-8.73E-02
17.881,-4.87E-02,-8.77E-02
17.914,-4.78E-02,-8.86E-02
17.948,-4.71E-02,-8.88E-02
17.981,-4.60E-02,-8.96E-02
18.014,-4.50E-02,-8.97E-02
18.048,-4.45E-02,-9.01E-02
18.081,-4.34E-02,-9.08E-02
18.114,-4.28E-02,-9.09E-02
18.148,-4.22E-02,-9.10E-02
18.181,-4.11E-02,-9.12E-02
18.214,-4.07E-02,-9.15E-02
18.248,-4.02E-02,-9.16E-02
18.281,-3.98E-02,-9.18E-02
18.314,-3.87E-02,-9.20E-02
18.348,-3.84E-02,-9.23E-02
18.381,-3.79E-02,-9.25E-02
18.415,-3.70E-02,-9.28E-02
18.448,-3.66E-02,-9.30E-02
18.481,-3.62E-02,-9.29E-02
18.515,-3.60E-02,-9.32E-02
18.548,-3.51E-02,-9.35E-02
18.581,-3.47E-02,-9.38E-02
18.615,-3.39E-02,-9.41E-02
18.648,-3.35E-02,-9.44E-02
18.681,-3.27E-02,-9.47E-02
18.715,-3.22E-02,-9.50E-02
18.748,-3.19E-02,-9.50E-02
18.781,-3.15E-02,-9.52E-02
18.815,-3.06E-02,-9.55E-02
18.848,-3.03E-02,-9.58E-02
18.882,-2.99E-02,-9.60E-02
18.915,-2.94E-02,-9.58E-02
18.948,-2.92E-02,-9.60E-02
18.982,-2.83E-02,-9.63E-02
19.015,-2.79E-02,-9.65E-02
19.048,-2.77E-02,-9.64E-02
19.082,-2.74E-02,-9.67E-02
19.115,-2.72E-02,-9.66E-02
19.148,-2.71E-02,-9.65E-02
19.182,-2.69E-02,-9.65E-02
19.215,-2.68E-02,-9.68E-02
19.249,-2.67E-02,-9.67E-02
19.282,-2.66E-02,-9.67E-02
19.315,-2.65E-02,-9.66E-02
19.349,-2.65E-02,-9.66E-02
19.382,-2.65E-02,-9.66E-02
19.415,-2.64E-02,-9.65E-02
19.449,-2.63E-02,-9.65E-02
19.482,-2.62E-02,-9.65E-02
19.515,-2.62E-02,-9.65E-02
19.549,-2.61E-02,-9.66E-02
19.582,-2.59E-02,-9.66E-02
19.615,-2.58E-02,-9.65E-02
19.649,-2.56E-02,-9.64E-02
19.682,-2.55E-02,-9.66E-02
19.716,-2.52E-02,-9.65E-02
19.749,-2.51E-02,-9.65E-02
19.782,-2.50E-02,-9.65E-02
19.816,-2.50E-02,-9.65E-02
19.849,-2.51E-02,-9.65E-02
19.882,-2.52E-02,-9.65E-02
19.916,-2.53E-02,-9.66E-02
19.949,-2.54E-02,-9.66E-02
19.982,-2.55E-02,-9.67E-02
20.016,-2.56E-02,-9.65E-02
20.049,-2.59E-02,-9.66E-02
20.083,-2.62E-02,-9.67E-02
20.116,-2.64E-02,-9.65E-02
20.149,-2.67E-02,-9.66E-02
20.183,-2.70E-02,-9.64E-02
20.216,-2.73E-02,-9.65E-02
20.249,-2.76E-02,-9.63E-02
20.283,-2.79E-02,-9.64E-02
20.316,-2.83E-02,-9.63E-02
20.349,-2.85E-02,-9.64E-02
20.383,-2.92E-02,-9.61E-02
20.416,-2.94E-02,-9.57E-02
20.449,-2.97E-02,-9.58E-02
20.483,-2.99E-02,-9.55E-02
20.516,-3.03E-02,-9.56E-02
20.55,-3.10E-02,-9.53E-02
20.583,-3.12E-02,-9.50E-02
20.616,-3.16E-02,-9.50E-02
20.65,-3.18E-02,-9.51E-02
20.683,-3.19E-02,-9.48E-02
20.716,-3.23E-02,-9.50E-02
20.75,-3.26E-02,-9.47E-02
20.783,-3.34E-02,-9.45E-02
20.816,-3.38E-02,-9.42E-02
20.85,-3.42E-02,-9.44E-02
20.883,-3.45E-02,-9.40E-02
20.917,-3.53E-02,-9.38E-02
20.95,-3.58E-02,-9.35E-02
20.983,-3.67E-02,-9.32E-02
21.017,-3.71E-02,-9.29E-02
21.05,-3.79E-02,-9.25E-02
21.083,-3.84E-02,-9.22E-02
21.117,-3.93E-02,-9.19E-02
21.15,-3.98E-02,-9.16E-02
21.183,-4.07E-02,-9.09E-02
21.217,-4.13E-02,-9.06E-02
21.25,-4.23E-02,-9.04E-02
21.283,-4.27E-02,-9.01E-02
21.317,-4.33E-02,-8.99E-02
21.35,-4.43E-02,-8.93E-02
21.384,-4.52E-02,-8.90E-02
21.417,-4.58E-02,-8.88E-02
21.45,-4.64E-02,-8.86E-02
21.484,-4.73E-02,-8.83E-02
21.517,-4.77E-02,-8.80E-02
21.55,-4.82E-02,-8.78E-02
21.584,-4.91E-02,-8.76E-02
21.617,-4.96E-02,-8.72E-02
21.65,-5.04E-02,-8.64E-02
21.684,-5.14E-02,-8.61E-02
21.717,-5.19E-02,-8.58E-02
21.751,-5.27E-02,-8.54E-02
21.784,-5.36E-02,-8.45E-02
21.817,-5.45E-02,-8.41E-02
21.851,-5.50E-02,-8.37E-02
21.884,-5.63E-02,-8.28E-02
21.917,-5.68E-02,-8.24E-02
21.951,-5.77E-02,-8.20E-02
21.984,-5.86E-02,-8.11E-02
22.017,-5.95E-02,-8.06E-02
22.051,-6.04E-02,-7.97E-02
22.084,-6.14E-02,-7.94E-02
22.117,-6.23E-02,-7.84E-02
22.151,-6.31E-02,-7.79E-02
22.184,-6.43E-02,-7.69E-02
22.218,-6.47E-02,-7.63E-02
22.251,-6.60E-02,-7.53E-02
22.284,-6.68E-02,-7.47E-02
22.318,-6.75E-02,-7.40E-02
22.351,-6.85E-02,-7.29E-02
22.384,-6.93E-02,-7.22E-02
22.418,-7.00E-02,-7.15E-02
22.451,-7.09E-02,-7.03E-02
22.484,-7.16E-02,-6.95E-02
22.518,-7.23E-02,-6.88E-02
22.551,-7.29E-02,-6.81E-02
22.584,-7.39E-02,-6.69E-02
22.618,-7.46E-02,-6.62E-02
22.651,-7.53E-02,-6.54E-02
22.685,-7.63E-02,-6.41E-02
22.718,-7.70E-02,-6.34E-02
22.751,-7.80E-02,-6.22E-02
22.785,-7.88E-02,-6.15E-02
22.818,-7.98E-02,-6.02E-02
22.851,-8.06E-02,-5.94E-02
22.885,-8.16E-02,-5.81E-02
22.918,-8.25E-02,-5.71E-02
22.951,-8.35E-02,-5.56E-02
22.985,-8.43E-02,-5.46E-02
23.018,-8.52E-02,-5.30E-02
23.052,-8.60E-02,-5.19E-02
23.085,-8.67E-02,-5.07E-02
23.118,-8.75E-02,-4.90E-02
23.152,-8.82E-02,-4.77E-02
23.185,-8.89E-02,-4.65E-02
23.218,-8.95E-02,-4.53E-02
23.252,-9.01E-02,-4.39E-02
23.285,-9.07E-02,-4.26E-02
23.318,-9.12E-02,-4.13E-02
23.352,-9.17E-02,-4.00E-02
23.385,-9.23E-02,-3.88E-02
23.418,-9.29E-02,-3.74E-02
23.452,-9.34E-02,-3.61E-02
23.485,-9.40E-02,-3.48E-02
23.519,-9.45E-02,-3.35E-02
23.552,-9.51E-02,-3.21E-02
23.585,-9.56E-02,-3.07E-02
23.619,-9.62E-02,-2.94E-02
23.652,-9.66E-02,-2.78E-02
23.685,-9.72E-02,-2.67E-02
23.719,-9.75E-02,-2.51E-02
23.752,-9.79E-02,-2.36E-02
23.785,-9.83E-02,-2.18E-02
23.819,-9.88E-02,-2.04E-02
23.852,-9.90E-02,-1.86E-02
23.886,-9.94E-02,-1.70E-02
23.919,-9.97E-02,-1.54E-02
23.952,-1.00E-01,-1.38E-02
23.986,-0.1,-1.21E-02
24.019,-0.1,-1.04E-02
24.052,-0.101,-8.66E-03
24.086,-0.101,-6.78E-03
24.119,-0.101,-5.32E-03
24.152,-0.101,-3.59E-03
24.186,-0.101,-1.69E-03
24.219,-0.101,4.36E-05
24.252,-0.101,1.19E-03
24.286,-0.101,3.22E-03
24.319,-0.101,4.89E-03
24.353,-0.101,6.31E-03
24.386,-0.101,7.92E-03
24.419,-0.101,9.47E-03
24.453,-0.101,1.11E-02
24.486,-0.101,1.26E-02
24.519,-0.1,1.48E-02
24.553,-0.1,1.61E-02
24.586,-9.98E-02,1.75E-02
24.619,-9.94E-02,1.97E-02
24.653,-9.92E-02,2.10E-02
24.686,-9.87E-02,2.30E-02
24.72,-9.84E-02,2.42E-02
24.753,-9.79E-02,2.62E-02
24.786,-9.73E-02,2.81E-02
24.82,-9.70E-02,2.93E-02
24.853,-9.64E-02,3.11E-02
24.886,-9.57E-02,3.29E-02
24.92,-9.50E-02,3.47E-02
24.953,-9.44E-02,3.67E-02
24.986,-9.36E-02,3.85E-02
25.02,-9.29E-02,4.02E-02
25.053,-9.23E-02,4.18E-02
25.086,-9.15E-02,4.35E-02
25.12,-9.07E-02,4.49E-02
25.153,-9.01E-02,4.65E-02
25.187,-8.95E-02,4.79E-02
25.22,-8.86E-02,4.93E-02
25.253,-8.78E-02,5.06E-02
25.287,-8.72E-02,5.20E-02
25.32,-8.65E-02,5.33E-02
25.353,-8.57E-02,5.46E-02
25.387,-8.51E-02,5.58E-02
25.42,-8.39E-02,5.75E-02
25.453,-8.32E-02,5.87E-02
25.487,-8.24E-02,5.99E-02
25.52,-8.16E-02,6.12E-02
25.554,-8.04E-02,6.28E-02
25.587,-7.95E-02,6.41E-02
25.62,-7.87E-02,6.58E-02
25.654,-7.76E-02,6.68E-02
25.687,-7.63E-02,6.83E-02
25.72,-7.52E-02,6.99E-02
25.754,-7.42E-02,7.09E-02
25.787,-7.31E-02,7.23E-02
25.82,-7.20E-02,7.36E-02
25.854,-7.06E-02,7.48E-02
25.887,-6.92E-02,7.60E-02
25.92,-6.78E-02,7.71E-02
25.954,-6.64E-02,7.82E-02
25.987,-6.51E-02,7.93E-02
26.021,-6.42E-02,8.03E-02
26.054,-6.26E-02,8.12E-02
26.087,-6.17E-02,8.18E-02
26.121,-6.01E-02,8.31E-02
26.154,-5.92E-02,8.37E-02
26.187,-5.76E-02,8.49E-02
26.221,-5.67E-02,8.55E-02
26.254,-5.50E-02,8.67E-02
26.287,-5.40E-02,8.72E-02
26.321,-5.23E-02,8.84E-02
26.354,-5.14E-02,8.90E-02
26.388,-5.04E-02,8.98E-02
26.421,-4.94E-02,9.03E-02
26.454,-4.77E-02,9.14E-02
26.488,-4.66E-02,9.21E-02
26.521,-4.53E-02,9.28E-02
26.554,-4.35E-02,9.36E-02
26.588,-4.23E-02,9.43E-02
26.621,-4.11E-02,9.50E-02
26.654,-3.98E-02,9.56E-02
26.688,-3.85E-02,9.62E-02
26.721,-3.70E-02,9.68E-02
26.754,-3.54E-02,9.73E-02
26.788,-3.40E-02,9.78E-02
26.821,-3.24E-02,9.84E-02
26.855,-3.08E-02,9.89E-02
26.888,-2.94E-02,9.94E-02
26.921,-2.79E-02,9.99E-02
26.955,-2.66E-02,0.1
26.988,-2.51E-02,0.101
27.021,-2.38E-02,0.101
27.055,-2.24E-02,0.101
27.088,-2.11E-02,0.102
27.121,-1.98E-02,0.102
27.155,-1.86E-02,0.102
27.188,-1.73E-02,0.102
27.221,-1.62E-02,0.103
27.255,-1.49E-02,0.103
27.288,-1.38E-02,0.103
27.322,-1.24E-02,0.103
27.355,-1.11E-02,0.103
27.388,-9.73E-03,0.103
27.422,-8.70E-03,0.103
27.455,-7.27E-03,0.104
27.488,-5.85E-03,0.104
27.522,-4.49E-03,0.104
27.555,-3.20E-03,0.104
27.588,-1.75E-03,0.104
27.622,-4.24E-04,0.104
27.655,9.11E-04,0.104
27.689,2.31E-03,0.103
27.722,3.71E-03,0.103
27.755,4.91E-03,0.103
27.789,6.12E-03,0.103
27.822,7.30E-03,0.103
27.855,8.50E-03,0.103
27.889,9.63E-03,0.103
27.922,1.08E-02,0.103
27.955,1.19E-02,0.103
27.989,1.29E-02,0.103
28.022,1.40E-02,0.103
28.055,1.50E-02,0.103
28.089,1.59E-02,0.102
28.122,1.69E-02,0.103
28.156,1.80E-02,0.102
28.189,1.88E-02,0.102
28.222,1.96E-02,0.102
28.256,2.05E-02,0.102
28.289,2.16E-02,0.101
28.322,2.25E-02,0.101
28.356,2.34E-02,0.101
28.389,2.43E-02,0.101
28.422,2.54E-02,0.101
28.456,2.62E-02,0.1
28.489,2.71E-02,0.1
28.523,2.82E-02,9.99E-02
28.556,2.90E-02,9.95E-02
28.589,2.99E-02,9.93E-02
28.623,3.09E-02,9.90E-02
28.656,3.17E-02,9.87E-02
28.689,3.27E-02,9.83E-02
28.723,3.35E-02,9.80E-02
28.756,3.42E-02,9.78E-02
28.789,3.51E-02,9.75E-02
28.823,3.59E-02,9.72E-02
28.856,3.67E-02,9.70E-02
28.889,3.73E-02,9.66E-02
28.923,3.79E-02,9.64E-02
28.956,3.86E-02,9.62E-02
28.99,3.91E-02,9.59E-02
29.023,3.97E-02,9.58E-02
29.056,4.04E-02,9.55E-02
29.09,4.09E-02,9.53E-02
29.123,4.14E-02,9.51E-02
29.156,4.20E-02,9.50E-02
29.19,4.28E-02,9.48E-02
29.223,4.33E-02,9.46E-02
29.256,4.39E-02,9.44E-02
29.29,4.46E-02,9.42E-02
29.323,4.51E-02,9.39E-02
29.357,4.57E-02,9.37E-02
29.39,4.62E-02,9.36E-02
29.423,4.66E-02,9.35E-02
29.457,4.73E-02,9.33E-02
29.49,4.77E-02,9.29E-02
29.523,4.84E-02,9.26E-02
29.557,4.88E-02,9.23E-02
29.59,4.92E-02,9.22E-02
29.623,4.97E-02,9.19E-02
29.657,5.00E-02,9.15E-02
29.69,5.04E-02,9.15E-02
29.723,5.09E-02,9.12E-02
29.757,5.11E-02,9.11E-02
29.79,5.15E-02,9.07E-02
29.824,5.17E-02,9.06E-02
29.857,5.19E-02,9.02E-02
29.89,5.21E-02,9.03E-02
29.924,5.22E-02,9.03E-02
29.957,5.23E-02,9.03E-02
29.99,5.24E-02,9.03E-02
30.024,5.27E-02,9.00E-02
30.057,5.28E-02,8.99E-02
30.09,5.29E-02,8.98E-02
30.124,5.30E-02,8.98E-02
30.157,5.30E-02,8.98E-02
30.191,5.31E-02,8.98E-02
30.224,5.31E-02,8.96E-02
30.257,5.33E-02,8.96E-02
30.291,5.34E-02,8.96E-02
30.324,5.34E-02,8.96E-02
30.357,5.35E-02,8.96E-02
30.391,5.36E-02,8.97E-02
30.424,5.40E-02,8.93E-02
30.457,5.41E-02,8.93E-02
30.491,5.42E-02,8.92E-02
30.524,5.42E-02,8.92E-02
30.557,5.42E-02,8.92E-02
30.591,5.42E-02,8.91E-02
30.624,5.41E-02,8.91E-02
30.658,5.41E-02,8.91E-02
30.691,5.41E-02,8.91E-02
30.724,5.41E-02,8.91E-02
30.758,5.40E-02,8.91E-02
30.791,5.40E-02,8.91E-02
30.824,5.39E-02,8.91E-02
30.858,5.34E-02,8.95E-02
30.891,5.33E-02,8.96E-02
30.924,5.32E-02,8.96E-02
30.958,5.30E-02,8.99E-02
30.991,5.28E-02,8.98E-02
31.024,5.26E-02,8.98E-02
31.058,5.21E-02,9.01E-02
31.091,5.19E-02,9.02E-02
31.125,5.17E-02,9.05E-02
31.158,5.14E-02,9.04E-02
31.191,5.12E-02,9.06E-02
31.225,5.09E-02,9.06E-02
31.258,5.07E-02,9.05E-02
31.291,5.03E-02,9.08E-02
31.325,5.01E-02,9.09E-02
31.358,5.00E-02,9.12E-02
31.391,4.97E-02,9.12E-02
31.425,4.95E-02,9.12E-02
31.458,4.91E-02,9.15E-02
31.492,4.88E-02,9.16E-02
31.525,4.86E-02,9.20E-02
31.558,4.84E-02,9.20E-02
31.592,4.78E-02,9.23E-02
31.625,4.76E-02,9.24E-02
31.658,4.73E-02,9.27E-02
31.692,4.66E-02,9.30E-02
31.725,4.62E-02,9.33E-02
31.758,4.54E-02,9.36E-02
31.792,4.49E-02,9.40E-02
31.825,4.41E-02,9.43E-02
31.858,4.36E-02,9.46E-02
31.892,4.29E-02,9.49E-02
31.925,4.23E-02,9.53E-02
31.959,4.17E-02,9.55E-02
31.992,4.10E-02,9.58E-02
32.025,4.04E-02,9.61E-02
32.059,3.97E-02,9.64E-02
32.092,3.91E-02,9.67E-02
32.125,3.86E-02,9.69E-02
32.159,3.78E-02,9.71E-02
32.192,3.73E-02,9.74E-02
32.225,3.67E-02,9.75E-02
32.259,3.61E-02,9.76E-02
32.292,3.53E-02,9.78E-02
32.326,3.47E-02,9.80E-02
32.359,3.41E-02,9.82E-02
32.392,3.34E-02,9.83E-02
32.426,3.28E-02,9.84E-02
32.459,3.19E-02,9.87E-02
32.492,3.11E-02,9.89E-02
32.526,3.04E-02,9.90E-02
32.559,2.96E-02,9.90E-02
32.592,2.86E-02,9.94E-02
32.626,2.77E-02,9.96E-02
32.659,2.69E-02,9.99E-02
32.692,2.59E-02,1.00E-01
32.726,2.48E-02,0.1
32.759,2.39E-02,0.1
32.793,2.28E-02,0.101
32.826,2.20E-02,0.101
32.859,2.11E-02,0.101
32.893,1.99E-02,0.102
32.926,1.89E-02,0.102
32.959,1.80E-02,0.102
32.993,1.68E-02,0.102
33.026,1.58E-02,0.103
33.059,1.49E-02,0.103
33.093,1.40E-02,0.103
33.126,1.31E-02,0.103
33.16,1.20E-02,0.103
33.193,1.11E-02,0.103
33.226,1.00E-02,0.103
33.26,8.93E-03,0.103
33.293,7.88E-03,0.103
33.326,6.78E-03,0.103
33.36,5.69E-03,0.103
33.393,4.67E-03,0.103
33.426,3.56E-03,0.103
33.46,2.36E-03,0.103
33.493,1.03E-03,0.103
33.526,-3.01E-04,0.103
33.56,-1.59E-03,0.103
33.593,-2.86E-03,0.103
33.627,-4.21E-03,0.103
33.66,-5.60E-03,0.103
33.693,-6.67E-03,0.103
33.727,-8.04E-03,0.103
33.76,-9.48E-03,0.103
33.793,-1.06E-02,0.103
33.827,-1.20E-02,0.103
33.86,-1.34E-02,0.102
33.893,-1.47E-02,0.102
33.927,-1.62E-02,0.102
33.96,-1.74E-02,0.102
33.994,-1.88E-02,0.101
34.027,-2.00E-02,0.101
34.06,-2.13E-02,0.101
34.094,-2.26E-02,0.101
34.127,-2.38E-02,0.1
34.16,-2.51E-02,0.1
34.194,-2.64E-02,9.98E-02
34.227,-2.77E-02,9.95E-02
34.26,-2.89E-02,9.92E-02
34.294,-3.02E-02,9.89E-02
34.327,-3.16E-02,9.85E-02
34.36,-3.27E-02,9.81E-02
34.394,-3.42E-02,9.78E-02
34.427,-3.56E-02,9.73E-02
