t,x,y
13.677,-9.11E-04,0.103
13.711,-1.18E-03,0.103
13.744,-1.45E-03,0.103
13.777,-1.60E-03,0.103
13.811,-2.16E-03,0.102
13.844,-2.29E-03,0.102
13.877,-2.53E-03,0.102
13.911,-2.82E-03,0.102
13.944,-3.25E-03,0.102
13.977,-4.14E-03,0.102
14.011,-4.67E-03,0.102
14.044,-5.19E-03,0.102
14.077,-5.88E-03,0.102
14.111,-6.59E-03,0.102
14.144,-7.35E-03,0.102
14.178,-8.11E-03,0.102
14.211,-9.04E-03,0.102
14.244,-9.93E-03,0.102
14.278,-1.08E-02,0.102
14.311,-1.18E-02,0.102
14.344,-1.25E-02,0.102
14.378,-1.32E-02,0.102
14.411,-1.38E-02,0.102
14.444,-1.43E-02,0.102
14.478,-1.49E-02,0.102
14.511,-1.54E-02,0.102
14.545,-1.63E-02,0.101
14.578,-1.68E-02,0.101
14.611,-1.73E-02,0.101
14.645,-1.80E-02,0.101
14.678,-1.84E-02,0.101
14.711,-1.87E-02,0.101
14.745,-1.95E-02,0.1
14.778,-1.99E-02,0.1
14.811,-2.05E-02,0.1
14.845,-2.12E-02,1.00E-01
14.878,-2.19E-02,1.00E-01
14.911,-2.26E-02,9.99E-02
14.945,-2.33E-02,9.99E-02
14.978,-2.44E-02,9.96E-02
15.012,-2.51E-02,9.96E-02
15.045,-2.58E-02,9.95E-02
15.078,-2.70E-02,9.91E-02
15.112,-2.78E-02,9.89E-02
15.145,-2.90E-02,9.84E-02
15.178,-2.97E-02,9.83E-02
15.212,-3.08E-02,9.77E-02
15.245,-3.19E-02,9.75E-02
15.278,-3.24E-02,9.71E-02
15.312,-3.33E-02,9.65E-02
15.345,-3.43E-02,9.62E-02
15.378,-3.48E-02,9.59E-02
15.412,-3.57E-02,9.55E-02
15.445,-3.63E-02,9.53E-02
15.479,-3.73E-02,9.48E-02
15.512,-3.79E-02,9.45E-02
15.545,-3.89E-02,9.44E-02
15.579,-3.94E-02,9.42E-02
15.612,-4.00E-02,9.41E-02
15.645,-4.05E-02,9.40E-02
15.679,-4.12E-02,9.39E-02
15.712,-4.22E-02,9.38E-02
15.745,-4.29E-02,9.34E-02
15.779,-4.40E-02,9.32E-02
15.812,-4.47E-02,9.29E-02
15.846,-4.56E-02,9.23E-02
15.879,-4.66E-02,9.21E-02
15.912,-4.72E-02,9.16E-02
15.946,-4.80E-02,9.12E-02
15.979,-4.89E-02,9.05E-02
16.012,-4.98E-02,8.99E-02
16.046,-5.08E-02,8.91E-02
16.079,-5.17E-02,8.85E-02
16.112,-5.29E-02,8.77E-02
16.146,-5.38E-02,8.70E-02
16.179,-5.47E-02,8.61E-02
16.212,-5.56E-02,8.56E-02
16.246,-5.64E-02,8.50E-02
16.279,-5.72E-02,8.43E-02
16.313,-5.81E-02,8.38E-02
16.346,-5.89E-02,8.32E-02
16.379,-5.97E-02,8.27E-02
16.413,-6.05E-02,8.19E-02
16.446,-6.13E-02,8.14E-02
16.479,-6.19E-02,8.09E-02
16.513,-6.26E-02,8.06E-02
16.546,-6.33E-02,8.01E-02
16.579,-6.40E-02,7.96E-02
16.613,-6.46E-02,7.90E-02
16.646,-6.53E-02,7.84E-02
16.679,-6.60E-02,7.77E-02
16.713,-6.67E-02,7.70E-02
16.746,-6.74E-02,7.63E-02
16.78,-6.80E-02,7.56E-02
16.813,-6.87E-02,7.50E-02
16.846,-6.97E-02,7.40E-02
16.88,-7.05E-02,7.32E-02
16.913,-7.12E-02,7.25E-02
16.946,-7.24E-02,7.14E-02
16.98,-7.32E-02,7.06E-02
17.013,-7.43E-02,6.96E-02
17.046,-7.52E-02,6.88E-02
17.08,-7.63E-02,6.77E-02
17.113,-7.70E-02,6.69E-02
17.147,-7.78E-02,6.62E-02
17.18,-7.84E-02,6.54E-02
17.213,-7.94E-02,6.44E-02
17.247,-7.99E-02,6.37E-02
17.28,-8.07E-02,6.26E-02
17.313,-8.12E-02,6.20E-02
17.347,-8.16E-02,6.11E-02
17.38,-8.22E-02,6.02E-02
17.413,-8.26E-02,5.93E-02
17.447,-8.30E-02,5.87E-02
17.48,-8.32E-02,5.81E-02
17.513,-8.36E-02,5.72E-02
17.547,-8.41E-02,5.62E-02
17.58,-8.45E-02,5.56E-02
17.614,-8.49E-02,5.47E-02
17.647,-8.56E-02,5.38E-02
17.68,-8.61E-02,5.29E-02
17.714,-8.68E-02,5.21E-02
17.747,-8.73E-02,5.11E-02
17.78,-8.82E-02,5.01E-02
17.814,-8.87E-02,4.91E-02
17.847,-8.95E-02,4.80E-02
17.88,-9.02E-02,4.69E-02
17.914,-9.09E-02,4.57E-02
17.947,-9.14E-02,4.46E-02
17.98,-9.20E-02,4.35E-02
18.014,-9.27E-02,4.24E-02
18.047,-9.31E-02,4.16E-02
18.081,-9.35E-02,4.04E-02
18.114,-9.40E-02,3.91E-02
18.147,-9.44E-02,3.82E-02
18.181,-9.48E-02,3.68E-02
18.214,-9.51E-02,3.60E-02
18.247,-9.55E-02,3.49E-02
18.281,-9.57E-02,3.40E-02
18.314,-9.59E-02,3.34E-02
18.347,-9.63E-02,3.24E-02
18.381,-9.65E-02,3.17E-02
18.414,-9.68E-02,3.07E-02
18.448,-9.72E-02,3.00E-02
18.481,-9.76E-02,2.90E-02
18.514,-9.79E-02,2.83E-02
18.548,-9.83E-02,2.74E-02
18.581,-9.86E-02,2.66E-02
18.614,-9.81E-02,2.59E-02
18.648,-9.83E-02,2.49E-02
18.681,-9.85E-02,2.39E-02
18.714,-9.87E-02,2.28E-02
18.748,-9.89E-02,2.16E-02
18.781,-9.90E-02,2.03E-02
18.814,-9.90E-02,1.90E-02
18.848,-9.90E-02,1.78E-02
18.881,-9.90E-02,1.66E-02
18.915,-9.90E-02,1.55E-02
18.948,-9.90E-02,1.44E-02
18.981,-9.90E-02,1.33E-02
19.015,-9.90E-02,1.21E-02
19.048,-9.91E-02,1.09E-02
19.081,-9.91E-02,9.89E-03
19.115,-9.92E-02,8.88E-03
19.148,-9.93E-02,7.90E-03
19.181,-9.93E-02,7.04E-03
19.215,-9.95E-02,6.23E-03
19.248,-9.96E-02,5.58E-03
19.281,-9.98E-02,4.83E-03
19.315,-1.00E-01,4.01E-03
19.348,-0.1,3.21E-03
19.382,-0.1,2.33E-03
19.415,-0.1,1.49E-03
19.448,-0.1,7.00E-04
19.482,-0.1,-4.09E-05
19.515,-0.1,-8.58E-04
19.548,-0.1,-1.68E-03
19.582,-1.00E-01,-2.55E-03
19.615,-9.99E-02,-3.51E-03
19.648,-9.97E-02,-4.50E-03
19.682,-9.97E-02,-5.76E-03
19.715,-9.96E-02,-6.92E-03
19.749,-9.94E-02,-7.82E-03
19.782,-9.94E-02,-8.82E-03
19.815,-9.92E-02,-9.74E-03
19.849,-9.91E-02,-1.09E-02
19.882,-9.90E-02,-1.19E-02
19.915,-9.89E-02,-1.28E-02
19.949,-9.89E-02,-1.38E-02
19.982,-9.87E-02,-1.47E-02
20.015,-9.86E-02,-1.58E-02
20.049,-9.85E-02,-1.66E-02
20.082,-9.83E-02,-1.71E-02
20.115,-9.81E-02,-1.76E-02
20.149,-9.80E-02,-1.83E-02
20.182,-9.77E-02,-1.88E-02
20.216,-9.75E-02,-1.93E-02
20.249,-9.73E-02,-2.00E-02
20.282,-9.71E-02,-2.06E-02
20.316,-9.68E-02,-2.14E-02
20.349,-9.65E-02,-2.19E-02
20.382,-9.65E-02,-2.24E-02
20.416,-9.63E-02,-2.27E-02
20.449,-9.62E-02,-2.35E-02
20.482,-9.60E-02,-2.40E-02
20.516,-9.59E-02,-2.46E-02
20.549,-9.59E-02,-2.53E-02
20.582,-9.56E-02,-2.64E-02
20.616,-9.55E-02,-2.72E-02
20.649,-9.54E-02,-2.80E-02
20.683,-9.54E-02,-2.88E-02
20.716,-9.51E-02,-2.97E-02
20.749,-9.49E-02,-3.04E-02
20.783,-9.48E-02,-3.11E-02
20.816,-9.47E-02,-3.17E-02
20.849,-9.43E-02,-3.27E-02
20.883,-9.41E-02,-3.34E-02
20.916,-9.38E-02,-3.43E-02
20.949,-9.35E-02,-3.48E-02
20.983,-9.32E-02,-3.54E-02
21.016,-9.30E-02,-3.58E-02
21.05,-9.27E-02,-3.63E-02
21.083,-9.23E-02,-3.65E-02
21.116,-9.23E-02,-3.69E-02
21.15,-9.20E-02,-3.74E-02
21.183,-9.19E-02,-3.77E-02
21.216,-9.16E-02,-3.80E-02
21.25,-9.16E-02,-3.82E-02
21.283,-9.14E-02,-3.88E-02
21.316,-9.14E-02,-3.90E-02
21.35,-9.12E-02,-3.92E-02
21.383,-9.12E-02,-3.96E-02
21.416,-9.10E-02,-3.99E-02
21.45,-9.08E-02,-4.06E-02
21.483,-9.07E-02,-4.09E-02
21.517,-9.03E-02,-4.15E-02
21.55,-8.99E-02,-4.18E-02
21.583,-8.96E-02,-4.25E-02
21.617,-8.94E-02,-4.28E-02
21.65,-8.90E-02,-4.33E-02
21.683,-8.85E-02,-4.37E-02
21.717,-8.82E-02,-4.44E-02
21.75,-8.81E-02,-4.48E-02
21.783,-8.77E-02,-4.53E-02
21.817,-8.73E-02,-4.57E-02
21.85,-8.70E-02,-4.63E-02
21.883,-8.70E-02,-4.66E-02
21.917,-8.68E-02,-4.69E-02
21.95,-8.69E-02,-4.72E-02
21.984,-8.70E-02,-4.75E-02
22.017,-8.68E-02,-4.77E-02
22.05,-8.70E-02,-4.79E-02
22.084,-8.68E-02,-4.82E-02
22.117,-8.70E-02,-4.84E-02
22.15,-8.70E-02,-4.86E-02
22.184,-8.71E-02,-4.87E-02
22.217,-8.71E-02,-4.87E-02
22.25,-8.71E-02,-4.87E-02
22.284,-8.71E-02,-4.87E-02
22.317,-8.70E-02,-4.87E-02
22.351,-8.69E-02,-4.87E-02
22.384,-8.65E-02,-4.90E-02
22.417,-8.64E-02,-4.91E-02
22.451,-8.62E-02,-4.92E-02
22.484,-8.58E-02,-4.95E-02
22.517,-8.56E-02,-4.96E-02
22.551,-8.55E-02,-4.97E-02
22.584,-8.52E-02,-5.01E-02
22.617,-8.51E-02,-5.04E-02
22.651,-8.49E-02,-5.05E-02
22.684,-8.46E-02,-5.10E-02
22.717,-8.45E-02,-5.11E-02
22.751,-8.45E-02,-5.13E-02
22.784,-8.45E-02,-5.13E-02
22.818,-8.45E-02,-5.13E-02
22.851,-8.45E-02,-5.12E-02
22.884,-8.45E-02,-5.12E-02
22.918,-8.45E-02,-5.12E-02
22.951,-8.45E-02,-5.11E-02
22.984,-8.45E-02,-5.11E-02
23.018,-8.45E-02,-5.10E-02
23.051,-8.45E-02,-5.09E-02
23.084,-8.45E-02,-5.08E-02
23.118,-8.48E-02,-5.04E-02
23.151,-8.49E-02,-5.03E-02
23.184,-8.50E-02,-5.02E-02
23.218,-8.51E-02,-5.01E-02
23.251,-8.51E-02,-5.01E-02
23.285,-8.51E-02,-5.02E-02
23.318,-8.52E-02,-5.03E-02
23.351,-8.52E-02,-5.03E-02
23.385,-8.53E-02,-5.04E-02
23.418,-8.54E-02,-5.04E-02
23.451,-8.54E-02,-5.05E-02
23.485,-8.55E-02,-5.04E-02
23.518,-8.57E-02,-5.04E-02
23.551,-8.57E-02,-5.05E-02
23.585,-8.58E-02,-5.06E-02
23.618,-8.58E-02,-5.06E-02
23.652,-8.58E-02,-5.05E-02
23.685,-8.58E-02,-5.04E-02
23.718,-8.58E-02,-5.03E-02
23.752,-8.57E-02,-5.01E-02
23.785,-8.59E-02,-4.99E-02
23.818,-8.58E-02,-4.97E-02
23.852,-8.59E-02,-4.94E-02
23.885,-8.58E-02,-4.90E-02
23.918,-8.60E-02,-4.87E-02
23.952,-8.59E-02,-4.83E-02
23.985,-8.60E-02,-4.77E-02
24.018,-8.64E-02,-4.73E-02
24.052,-8.65E-02,-4.70E-02
24.085,-8.68E-02,-4.64E-02
24.119,-8.70E-02,-4.60E-02
24.152,-8.72E-02,-4.58E-02
24.185,-8.75E-02,-4.54E-02
24.219,-8.76E-02,-4.52E-02
24.252,-8.77E-02,-4.50E-02
24.285,-8.81E-02,-4.46E-02
24.319,-8.82E-02,-4.44E-02
24.352,-8.85E-02,-4.42E-02
24.385,-8.86E-02,-4.38E-02
24.419,-8.87E-02,-4.37E-02
24.452,-8.89E-02,-4.36E-02
24.485,-8.89E-02,-4.34E-02
24.519,-8.89E-02,-4.32E-02
24.552,-8.89E-02,-4.31E-02
24.586,-8.91E-02,-4.26E-02
24.619,-8.93E-02,-4.24E-02
24.652,-8.95E-02,-4.21E-02
24.686,-8.96E-02,-4.18E-02
24.719,-8.99E-02,-4.13E-02
24.752,-9.02E-02,-4.09E-02
24.786,-9.03E-02,-4.06E-02
24.819,-9.06E-02,-4.00E-02
24.852,-9.09E-02,-3.96E-02
24.886,-9.13E-02,-3.88E-02
24.919,-9.16E-02,-3.81E-02
24.953,-9.21E-02,-3.76E-02
24.986,-9.24E-02,-3.68E-02
25.019,-9.27E-02,-3.62E-02
25.053,-9.29E-02,-3.55E-02
25.086,-9.31E-02,-3.49E-02
25.119,-9.33E-02,-3.43E-02
25.153,-9.35E-02,-3.36E-02
25.186,-9.36E-02,-3.30E-02
25.219,-9.37E-02,-3.24E-02
25.253,-9.38E-02,-3.18E-02
25.286,-9.38E-02,-3.11E-02
25.319,-9.38E-02,-3.06E-02
25.353,-9.37E-02,-3.02E-02
25.386,-9.38E-02,-2.98E-02
25.42,-9.39E-02,-2.92E-02
25.453,-9.42E-02,-2.87E-02
25.486,-9.42E-02,-2.83E-02
25.52,-9.44E-02,-2.79E-02
25.553,-9.47E-02,-2.71E-02
25.586,-9.50E-02,-2.67E-02
25.62,-9.52E-02,-2.59E-02
25.653,-9.56E-02,-2.55E-02
25.686,-9.59E-02,-2.47E-02
25.72,-9.62E-02,-2.41E-02
25.753,-9.65E-02,-2.32E-02
25.786,-9.67E-02,-2.26E-02
25.82,-9.71E-02,-2.16E-02
25.853,-9.73E-02,-2.07E-02
25.887,-9.77E-02,-1.96E-02
25.92,-9.78E-02,-1.88E-02
25.953,-9.79E-02,-1.80E-02
25.987,-9.82E-02,-1.70E-02
26.02,-9.83E-02,-1.61E-02
26.053,-9.84E-02,-1.53E-02
26.087,-9.86E-02,-1.46E-02
26.12,-9.86E-02,-1.37E-02
26.153,-9.88E-02,-1.27E-02
26.187,-9.89E-02,-1.19E-02
26.22,-9.90E-02,-1.12E-02
26.254,-9.91E-02,-1.05E-02
26.287,-9.92E-02,-9.91E-03
26.32,-9.92E-02,-9.14E-03
26.354,-9.94E-02,-8.54E-03
26.387,-9.95E-02,-7.92E-03
26.42,-9.95E-02,-7.18E-03
26.454,-9.96E-02,-6.49E-03
26.487,-9.96E-02,-5.84E-03
26.52,-9.95E-02,-5.23E-03
26.554,-9.95E-02,-4.58E-03
26.587,-9.96E-02,-3.73E-03
26.62,-9.95E-02,-2.78E-03
26.654,-9.95E-02,-1.76E-03
26.687,-9.93E-02,-5.90E-04
26.721,-9.93E-02,3.61E-04
26.754,-9.93E-02,1.46E-03
26.787,-9.91E-02,2.54E-03
26.821,-9.92E-02,3.63E-03
26.854,-9.92E-02,4.69E-03
26.887,-9.92E-02,5.81E-03
26.921,-9.92E-02,6.84E-03
26.954,-9.92E-02,7.90E-03
26.987,-9.92E-02,8.91E-03
27.021,-9.92E-02,9.88E-03
27.054,-9.92E-02,1.09E-02
27.087,-9.93E-02,1.18E-02
27.121,-9.92E-02,1.26E-02
27.154,-9.91E-02,1.34E-02
27.188,-9.91E-02,1.42E-02
27.221,-9.90E-02,1.51E-02
27.254,-9.89E-02,1.58E-02
27.288,-9.88E-02,1.66E-02
27.321,-9.88E-02,1.74E-02
27.354,-9.87E-02,1.83E-02
27.388,-9.85E-02,1.90E-02
27.421,-9.83E-02,1.99E-02
27.454,-9.81E-02,2.08E-02
27.488,-9.79E-02,2.17E-02
27.521,-9.77E-02,2.27E-02
27.555,-9.75E-02,2.37E-02
27.588,-9.72E-02,2.48E-02
27.621,-9.71E-02,2.57E-02
27.655,-9.68E-02,2.68E-02
27.688,-9.65E-02,2.78E-02
27.721,-9.62E-02,2.90E-02
27.755,-9.60E-02,3.00E-02
27.788,-9.57E-02,3.10E-02
27.821,-9.55E-02,3.22E-02
27.855,-9.51E-02,3.32E-02
27.888,-9.48E-02,3.43E-02
27.921,-9.44E-02,3.52E-02
27.955,-9.40E-02,3.64E-02
27.988,-9.36E-02,3.74E-02
28.022,-9.32E-02,3.82E-02
28.055,-9.27E-02,3.90E-02
28.088,-9.23E-02,3.99E-02
28.122,-9.19E-02,4.04E-02
28.155,-9.14E-02,4.12E-02
28.188,-9.11E-02,4.19E-02
28.222,-9.06E-02,4.27E-02
28.255,-9.03E-02,4.37E-02
28.288,-8.99E-02,4.42E-02
28.322,-8.96E-02,4.50E-02
28.355,-8.94E-02,4.58E-02
28.388,-8.91E-02,4.66E-02
28.422,-8.89E-02,4.76E-02
28.455,-8.84E-02,4.84E-02
28.489,-8.81E-02,4.95E-02
28.522,-8.77E-02,5.04E-02
28.555,-8.73E-02,5.15E-02
28.589,-8.67E-02,5.25E-02
28.622,-8.61E-02,5.35E-02
28.655,-8.57E-02,5.45E-02
28.689,-8.50E-02,5.55E-02
28.722,-8.45E-02,5.64E-02
28.755,-8.38E-02,5.73E-02
28.789,-8.32E-02,5.83E-02
28.822,-8.24E-02,5.92E-02
28.856,-8.18E-02,6.00E-02
28.889,-8.12E-02,6.09E-02
28.922,-8.05E-02,6.15E-02
28.956,-7.99E-02,6.22E-02
28.989,-7.93E-02,6.28E-02
29.022,-7.87E-02,6.34E-02
29.056,-7.81E-02,6.40E-02
29.089,-7.74E-02,6.47E-02
29.122,-7.68E-02,6.55E-02
29.156,-7.63E-02,6.63E-02
29.189,-7.56E-02,6.69E-02
29.222,-7.51E-02,6.74E-02
29.256,-7.47E-02,6.81E-02
29.289,-7.41E-02,6.87E-02
29.323,-7.36E-02,6.94E-02
29.356,-7.29E-02,7.00E-02
29.389,-7.23E-02,7.07E-02
29.423,-7.16E-02,7.14E-02
29.456,-7.08E-02,7.20E-02
29.489,-7.01E-02,7.27E-02
29.523,-6.94E-02,7.33E-02
29.556,-6.84E-02,7.42E-02
29.589,-6.76E-02,7.49E-02
29.623,-6.68E-02,7.56E-02
29.656,-6.61E-02,7.63E-02
29.689,-6.53E-02,7.70E-02
29.723,-6.44E-02,7.79E-02
29.756,-6.36E-02,7.87E-02
29.79,-6.29E-02,7.93E-02
29.823,-6.22E-02,8.00E-02
29.856,-6.16E-02,8.07E-02
29.89,-6.09E-02,8.12E-02
29.923,-6.03E-02,8.18E-02
29.956,-5.97E-02,8.24E-02
29.99,-5.90E-02,8.29E-02
30.023,-5.84E-02,8.34E-02
30.056,-5.79E-02,8.39E-02
30.09,-5.72E-02,8.43E-02
30.123,-5.65E-02,8.46E-02
30.157,-5.59E-02,8.50E-02
30.19,-5.52E-02,8.54E-02
30.223,-5.46E-02,8.57E-02
30.257,-5.39E-02,8.60E-02
30.29,-5.32E-02,8.63E-02
30.323,-5.24E-02,8.66E-02
30.357,-5.15E-02,8.72E-02
30.39,-5.08E-02,8.76E-02
30.423,-4.99E-02,8.79E-02
30.457,-4.90E-02,8.86E-02
30.49,-4.81E-02,8.90E-02
30.523,-4.75E-02,8.95E-02
30.557,-4.66E-02,8.98E-02
30.59,-4.57E-02,9.04E-02
30.624,-4.48E-02,9.09E-02
30.657,-4.41E-02,9.13E-02
30.69,-4.33E-02,9.16E-02
30.724,-4.25E-02,9.22E-02
30.757,-4.19E-02,9.26E-02
30.79,-4.10E-02,9.28E-02
30.824,-4.05E-02,9.31E-02
30.857,-3.97E-02,9.33E-02
30.89,-3.92E-02,9.36E-02
30.924,-3.84E-02,9.38E-02
30.957,-3.80E-02,9.41E-02
30.99,-3.74E-02,9.41E-02
31.024,-3.71E-02,9.43E-02
31.057,-3.64E-02,9.45E-02
31.091,-3.60E-02,9.48E-02
31.124,-3.56E-02,9.47E-02
31.157,-3.50E-02,9.51E-02
31.191,-3.46E-02,9.54E-02
31.224,-3.38E-02,9.57E-02
31.257,-3.33E-02,9.60E-02
31.291,-3.25E-02,9.63E-02
31.324,-3.20E-02,9.66E-02
31.357,-3.12E-02,9.69E-02
31.391,-3.07E-02,9.72E-02
31.424,-2.98E-02,9.75E-02
31.458,-2.92E-02,9.77E-02
31.491,-2.86E-02,9.79E-02
31.524,-2.76E-02,9.82E-02
31.558,-2.69E-02,9.83E-02
31.591,-2.62E-02,9.83E-02
31.624,-2.55E-02,9.84E-02
31.658,-2.49E-02,9.84E-02
31.691,-2.43E-02,9.84E-02
31.724,-2.37E-02,9.84E-02
31.758,-2.32E-02,9.84E-02
31.791,-2.27E-02,9.82E-02
31.824,-2.23E-02,9.83E-02
31.858,-2.19E-02,9.84E-02
31.891,-2.16E-02,9.82E-02
31.925,-2.13E-02,9.84E-02
31.958,-2.10E-02,9.83E-02
31.991,-2.05E-02,9.86E-02
32.025,-2.03E-02,9.87E-02
32.058,-2.01E-02,9.87E-02
32.091,-1.99E-02,9.90E-02
32.125,-1.93E-02,9.92E-02
32.158,-1.89E-02,9.93E-02
32.191,-1.86E-02,9.95E-02
32.225,-1.82E-02,9.94E-02
32.258,-1.79E-02,9.96E-02
32.291,-1.71E-02,9.97E-02
32.325,-1.66E-02,9.99E-02
32.358,-1.61E-02,1.00E-01
32.392,-1.55E-02,0.1
32.425,-1.49E-02,0.1
32.458,-1.43E-02,9.99E-02
32.492,-1.39E-02,1.00E-01
32.525,-1.35E-02,0.1
32.558,-1.31E-02,9.99E-02
32.592,-1.28E-02,0.1
32.625,-1.25E-02,9.99E-02
32.658,-1.22E-02,0.1
32.692,-1.19E-02,1.00E-01
32.725,-1.18E-02,1.00E-01
32.759,-1.17E-02,0.1
32.792,-1.15E-02,0.1
32.825,-1.14E-02,1.00E-01
32.859,-1.14E-02,1.00E-01
32.892,-1.13E-02,9.99E-02
32.925,-1.13E-02,9.99E-02
32.959,-1.12E-02,9.98E-02
32.992,-1.11E-02,9.98E-02
33.025,-1.10E-02,9.99E-02
33.059,-1.08E-02,9.98E-02
33.092,-1.06E-02,9.97E-02
33.125,-1.04E-02,9.98E-02
33.159,-1.01E-02,9.97E-02
33.192,-9.83E-03,9.98E-02
33.226,-9.47E-03,9.97E-02
33.259,-9.14E-03,9.98E-02
33.292,-8.78E-03,9.97E-02
33.326,-8.54E-03,9.99E-02
33.359,-8.24E-03,9.98E-02
33.392,-7.99E-03,9.98E-02
33.426,-7.92E-03,9.98E-02
33.459,-7.86E-03,0.1
33.492,-7.65E-03,0.1
33.526,-7.61E-03,0.1
33.559,-7.42E-03,0.1
33.592,-7.47E-03,0.1
33.626,-7.51E-03,0.1
33.659,-7.56E-03,0.1
33.693,-7.60E-03,0.1
33.726,-7.66E-03,0.1
33.759,-7.84E-03,0.1
33.793,-7.93E-03,0.1
33.826,-8.17E-03,0.1
33.859,-8.30E-03,0.1
33.893,-8.40E-03,0.1
33.926,-8.42E-03,0.1
33.959,-8.43E-03,0.1
33.993,-8.45E-03,0.1
34.026,-8.46E-03,0.1
34.06,-8.49E-03,0.1
34.093,-8.46E-03,0.1
34.126,-8.40E-03,0.1
34.16,-8.33E-03,0.1
34.193,-8.26E-03,0.1
34.226,-8.25E-03,0.1
34.26,-8.24E-03,0.1
34.293,-8.22E-03,0.1
34.326,-8.23E-03,0.1
34.36,-8.27E-03,0.1
34.393,-8.29E-03,0.1
34.426,-8.37E-03,0.1
34.46,-8.44E-03,0.1
34.493,-8.59E-03,0.1
34.527,-8.84E-03,0.1
34.56,-9.08E-03,0.1
34.593,-9.32E-03,0.1
34.627,-1.01E-02,1.00E-01
34.66,-1.05E-02,0.1
34.693,-1.08E-02,9.98E-02
34.727,-1.12E-02,9.98E-02
34.76,-1.18E-02,9.97E-02
34.793,-1.22E-02,9.99E-02
34.827,-1.27E-02,9.98E-02
34.86,-1.31E-02,9.98E-02
34.894,-1.35E-02,1.00E-01
34.927,-1.39E-02,9.99E-02
34.96,-1.43E-02,9.99E-02
34.994,-1.47E-02,1.00E-01
35.027,-1.50E-02,9.99E-02
35.06,-1.53E-02,1.00E-01
35.094,-1.55E-02,1.00E-01
35.127,-1.57E-02,9.99E-02
35.16,-1.60E-02,9.99E-02
35.194,-1.61E-02,9.99E-02
35.227,-1.62E-02,9.99E-02
35.26,-1.64E-02,9.97E-02
35.294,-1.70E-02,9.95E-02
35.327,-1.73E-02,9.94E-02
35.361,-1.75E-02,9.92E-02
35.394,-1.79E-02,9.93E-02
35.427,-1.85E-02,9.90E-02
35.461,-1.90E-02,9.87E-02
35.494,-1.95E-02,9.86E-02
35.527,-2.01E-02,9.85E-02
35.561,-2.10E-02,9.84E-02
35.594,-2.16E-02,9.82E-02
35.627,-2.23E-02,9.81E-02
