,,
t,x,y
17.313,-5.65E-02,-3.06E-01
17.347,-5.60E-02,-3.06E-01
17.38,-5.57E-02,-3.06E-01
17.413,-5.52E-02,-3.06E-01
17.447,-5.43E-02,-3.06E-01
17.48,-5.39E-02,-3.07E-01
17.514,-5.36E-02,-3.06E-01
17.547,-5.29E-02,-3.07E-01
17.58,-5.28E-02,-3.07E-01
17.614,-5.26E-02,-3.07E-01
17.647,-5.19E-02,-3.08E-01
17.68,-5.13E-02,-3.08E-01
17.714,-5.08E-02,-3.09E-01
17.747,-5.04E-02,-3.09E-01
17.78,-5.01E-02,-3.10E-01
17.814,-4.99E-02,-3.11E-01
17.847,-4.98E-02,-3.11E-01
17.88,-4.92E-02,-3.13E-01
17.914,-4.93E-02,-3.13E-01
17.947,-4.88E-02,-3.15E-01
17.981,-4.82E-02,-3.16E-01
18.014,-4.81E-02,-3.17E-01
18.047,-4.74E-02,-3.18E-01
18.081,-4.70E-02,-3.19E-01
18.114,-4.63E-02,-3.19E-01
18.147,-4.57E-02,-3.20E-01
18.181,-4.52E-02,-3.21E-01
18.214,-4.46E-02,-3.21E-01
18.247,-4.38E-02,-3.22E-01
18.281,-4.33E-02,-3.22E-01
18.314,-4.22E-02,-3.22E-01
18.347,-4.15E-02,-3.23E-01
18.381,-4.05E-02,-3.23E-01
18.414,-3.96E-02,-3.23E-01
18.448,-3.86E-02,-3.23E-01
18.481,-3.77E-02,-3.23E-01
18.514,-3.66E-02,-3.23E-01
18.548,-3.55E-02,-3.22E-01
18.581,-3.44E-02,-3.22E-01
18.614,-3.33E-02,-3.23E-01
18.648,-3.22E-02,-3.23E-01
18.681,-3.13E-02,-3.23E-01
18.714,-3.02E-02,-3.23E-01
18.748,-2.93E-02,-3.23E-01
18.781,-2.82E-02,-3.24E-01
18.815,-2.75E-02,-3.24E-01
18.848,-2.65E-02,-3.25E-01
18.881,-2.55E-02,-3.25E-01
18.915,-2.45E-02,-3.26E-01
18.948,-2.36E-02,-3.26E-01
18.981,-2.27E-02,-3.27E-01
19.015,-2.19E-02,-3.28E-01
19.048,-2.11E-02,-3.28E-01
19.081,-2.03E-02,-3.29E-01
19.115,-1.97E-02,-3.29E-01
19.148,-1.91E-02,-3.30E-01
19.181,-1.83E-02,-3.31E-01
19.215,-1.76E-02,-3.31E-01
19.248,-1.69E-02,-3.32E-01
19.282,-1.63E-02,-3.33E-01
19.315,-1.56E-02,-3.33E-01
19.348,-1.50E-02,-3.34E-01
19.382,-1.43E-02,-3.35E-01
19.415,-1.36E-02,-3.35E-01
19.448,-1.27E-02,-3.36E-01
19.482,-1.16E-02,-3.36E-01
19.515,-1.06E-02,-3.37E-01
19.548,-6.57E-03,-3.37E-01
19.582,-5.70E-03,-3.37E-01
19.615,-3.73E-03,-3.38E-01
19.648,-2.43E-03,-3.38E-01
19.682,-8.98E-04,-3.38E-01
19.715,-2.03E-04,-3.37E-01
19.749,1.68E-03,-3.37E-01
19.782,2.78E-03,-3.36E-01
19.815,3.96E-03,-3.36E-01
19.849,5.21E-03,-3.35E-01
19.882,6.65E-03,-3.35E-01
19.915,7.88E-03,-3.34E-01
19.949,9.05E-03,-3.33E-01
19.982,1.02E-02,-3.33E-01
20.015,1.13E-02,-3.33E-01
20.049,1.24E-02,-3.32E-01
20.082,1.32E-02,-3.32E-01
20.116,1.40E-02,-3.32E-01
20.149,1.49E-02,-3.32E-01
20.182,1.58E-02,-3.32E-01
20.216,1.69E-02,-3.32E-01
20.249,1.73E-02,-3.33E-01
20.282,1.87E-02,-3.33E-01
20.316,1.91E-02,-3.33E-01
20.349,1.96E-02,-3.34E-01
20.382,2.15E-02,-3.34E-01
20.416,2.22E-02,-3.35E-01
20.449,2.40E-02,-3.35E-01
20.482,2.47E-02,-3.35E-01
20.516,2.63E-02,-3.35E-01
20.549,2.80E-02,-3.35E-01
20.583,2.84E-02,-3.36E-01
20.616,2.97E-02,-3.36E-01
20.649,3.11E-02,-3.36E-01
20.683,3.23E-02,-3.36E-01
20.716,3.35E-02,-3.36E-01
20.749,3.46E-02,-3.36E-01
20.783,3.68E-02,-3.35E-01
20.816,3.76E-02,-3.35E-01
20.849,3.96E-02,-3.35E-01
20.883,4.03E-02,-3.35E-01
20.916,4.18E-02,-3.34E-01
20.949,4.20E-02,-3.34E-01
20.983,4.33E-02,-3.33E-01
21.016,4.43E-02,-3.33E-01
21.05,4.51E-02,-3.32E-01
21.083,4.57E-02,-3.31E-01
21.116,4.63E-02,-3.31E-01
21.15,4.77E-02,-3.30E-01
21.183,4.79E-02,-3.29E-01
21.216,4.80E-02,-3.28E-01
21.25,4.91E-02,-3.27E-01
21.283,4.92E-02,-3.26E-01
21.316,5.06E-02,-3.25E-01
21.35,5.10E-02,-3.25E-01
21.383,5.19E-02,-3.24E-01
21.417,5.27E-02,-3.23E-01
21.45,5.39E-02,-3.23E-01
21.483,5.54E-02,-3.22E-01
21.517,5.60E-02,-3.22E-01
21.55,5.68E-02,-3.22E-01
21.583,5.86E-02,-3.22E-01
21.617,5.97E-02,-3.21E-01
21.65,6.09E-02,-3.21E-01
21.683,6.22E-02,-3.21E-01
21.717,6.33E-02,-3.21E-01
21.75,6.45E-02,-3.21E-01
21.783,6.56E-02,-3.21E-01
21.817,6.73E-02,-3.21E-01
21.85,6.81E-02,-3.21E-01
21.884,6.95E-02,-3.20E-01
21.917,7.02E-02,-3.20E-01
21.95,7.14E-02,-3.19E-01
21.984,7.24E-02,-3.19E-01
22.017,7.33E-02,-3.18E-01
22.05,7.42E-02,-3.18E-01
22.084,7.48E-02,-3.17E-01
22.117,7.55E-02,-3.17E-01
22.15,7.60E-02,-3.16E-01
22.184,7.66E-02,-3.15E-01
22.217,7.78E-02,-3.14E-01
22.25,7.83E-02,-3.13E-01
22.284,7.88E-02,-3.13E-01
22.317,7.97E-02,-3.11E-01
22.351,8.00E-02,-3.11E-01
22.384,8.09E-02,-3.09E-01
22.417,8.17E-02,-3.08E-01
22.451,8.41E-02,-3.05E-01
22.484,8.47E-02,-3.03E-01
22.517,8.53E-02,-3.02E-01
22.551,8.53E-02,-3.01E-01
22.584,8.58E-02,-3.00E-01
22.617,8.59E-02,-2.99E-01
22.651,8.64E-02,-2.98E-01
22.684,8.66E-02,-2.98E-01
22.718,8.73E-02,-2.96E-01
22.751,8.72E-02,-2.96E-01
22.784,8.85E-02,-2.95E-01
22.818,8.91E-02,-2.94E-01
22.851,8.98E-02,-2.93E-01
22.884,9.03E-02,-2.93E-01
22.918,9.09E-02,-2.93E-01
22.951,9.15E-02,-2.93E-01
22.984,9.27E-02,-2.92E-01
23.018,9.36E-02,-2.93E-01
23.051,9.48E-02,-2.92E-01
23.084,9.60E-02,-2.92E-01
23.118,9.67E-02,-2.92E-01
23.151,9.78E-02,-2.91E-01
23.185,9.84E-02,-2.91E-01
23.218,9.93E-02,-2.90E-01
23.251,9.99E-02,-2.90E-01
23.285,1.00E-01,-2.89E-01
23.318,1.01E-01,-2.88E-01
23.351,1.01E-01,-2.87E-01
23.385,1.02E-01,-2.86E-01
23.418,1.02E-01,-2.85E-01
23.451,1.02E-01,-2.84E-01
23.485,1.02E-01,-2.83E-01
23.518,1.03E-01,-2.82E-01
23.551,1.03E-01,-2.81E-01
23.585,1.03E-01,-2.80E-01
23.618,1.03E-01,-2.79E-01
23.652,1.03E-01,-2.78E-01
23.685,1.03E-01,-2.77E-01
23.718,1.03E-01,-2.76E-01
23.752,1.03E-01,-2.76E-01
23.785,1.03E-01,-2.75E-01
23.818,1.03E-01,-2.75E-01
23.852,1.02E-01,-2.74E-01
23.885,1.02E-01,-2.73E-01
23.918,1.02E-01,-2.73E-01
23.952,1.02E-01,-2.72E-01
23.985,1.02E-01,-2.72E-01
24.019,1.02E-01,-2.71E-01
24.052,1.02E-01,-2.71E-01
24.085,1.02E-01,-2.71E-01
24.119,1.03E-01,-2.70E-01
24.152,1.03E-01,-2.70E-01
24.185,1.03E-01,-2.69E-01
24.219,1.04E-01,-2.69E-01
24.252,1.04E-01,-2.68E-01
24.285,1.05E-01,-2.67E-01
24.319,1.05E-01,-2.67E-01
24.352,1.06E-01,-2.66E-01
24.385,1.07E-01,-2.66E-01
24.419,1.08E-01,-2.65E-01
24.452,1.09E-01,-2.65E-01
24.486,1.09E-01,-2.64E-01
24.519,1.10E-01,-2.64E-01
24.552,1.10E-01,-2.63E-01
24.586,1.11E-01,-2.63E-01
24.619,1.11E-01,-2.62E-01
24.652,1.11E-01,-2.62E-01
24.686,1.11E-01,-2.62E-01
24.719,1.11E-01,-2.61E-01
24.752,1.11E-01,-2.61E-01
24.786,1.11E-01,-2.60E-01
24.819,1.11E-01,-2.60E-01
24.853,1.10E-01,-2.60E-01
24.886,1.10E-01,-2.59E-01
24.919,1.09E-01,-2.59E-01
24.953,1.09E-01,-2.58E-01
24.986,1.08E-01,-2.58E-01
25.019,1.08E-01,-2.58E-01
25.053,1.07E-01,-2.58E-01
25.086,1.07E-01,-2.57E-01
25.119,1.07E-01,-2.57E-01
25.153,1.07E-01,-2.56E-01
25.186,1.07E-01,-2.56E-01
25.219,1.07E-01,-2.56E-01
25.253,1.07E-01,-2.55E-01
25.286,1.07E-01,-2.55E-01
25.32,1.07E-01,-2.55E-01
25.353,1.07E-01,-2.54E-01
25.386,1.07E-01,-2.54E-01
25.42,1.07E-01,-2.54E-01
25.453,1.08E-01,-2.53E-01
25.486,1.08E-01,-2.53E-01
25.52,1.08E-01,-2.53E-01
25.553,1.09E-01,-2.53E-01
25.586,1.09E-01,-2.52E-01
25.62,1.09E-01,-2.53E-01
25.653,1.10E-01,-2.52E-01
25.686,1.10E-01,-2.52E-01
25.72,1.11E-01,-2.52E-01
25.753,1.11E-01,-2.52E-01
25.787,1.12E-01,-2.52E-01
25.82,1.12E-01,-2.52E-01
25.853,1.12E-01,-2.53E-01
25.887,1.13E-01,-2.53E-01
25.92,1.13E-01,-2.53E-01
25.953,1.13E-01,-2.53E-01
25.987,1.13E-01,-2.53E-01
26.02,1.13E-01,-2.53E-01
26.053,1.13E-01,-2.53E-01
26.087,1.13E-01,-2.53E-01
26.12,1.12E-01,-2.53E-01
26.154,1.12E-01,-2.52E-01
26.187,1.11E-01,-2.52E-01
26.22,1.11E-01,-2.52E-01
26.254,1.10E-01,-2.52E-01
26.287,1.09E-01,-2.52E-01
26.32,1.09E-01,-2.52E-01
26.354,1.08E-01,-2.52E-01
26.387,1.08E-01,-2.52E-01
26.42,1.07E-01,-2.52E-01
26.454,1.07E-01,-2.51E-01
26.487,1.07E-01,-2.52E-01
26.52,1.07E-01,-2.52E-01
26.554,1.07E-01,-2.52E-01
26.587,1.07E-01,-2.52E-01
26.621,1.07E-01,-2.53E-01
26.654,1.07E-01,-2.53E-01
26.687,1.07E-01,-2.53E-01
26.721,1.08E-01,-2.54E-01
26.754,1.08E-01,-2.54E-01
26.787,1.08E-01,-2.54E-01
26.821,1.09E-01,-2.55E-01
26.854,1.09E-01,-2.55E-01
26.887,1.09E-01,-2.56E-01
26.921,1.10E-01,-2.56E-01
26.954,1.10E-01,-2.56E-01
26.987,1.10E-01,-2.56E-01
27.021,1.10E-01,-2.57E-01
27.054,1.11E-01,-2.57E-01
27.088,1.11E-01,-2.57E-01
27.121,1.11E-01,-2.57E-01
27.154,1.11E-01,-2.58E-01
27.188,1.11E-01,-2.58E-01
27.221,1.11E-01,-2.58E-01
27.254,1.11E-01,-2.58E-01
27.288,1.11E-01,-2.59E-01
27.321,1.11E-01,-2.59E-01
27.354,1.11E-01,-2.59E-01
27.388,1.10E-01,-2.59E-01
27.421,1.10E-01,-2.60E-01
27.455,1.10E-01,-2.60E-01
27.488,1.09E-01,-2.61E-01
27.521,1.09E-01,-2.61E-01
27.555,1.08E-01,-2.61E-01
27.588,1.07E-01,-2.62E-01
27.621,1.07E-01,-2.62E-01
27.655,1.06E-01,-2.63E-01
27.688,1.05E-01,-2.63E-01
27.721,1.05E-01,-2.64E-01
27.755,1.04E-01,-2.64E-01
27.788,1.04E-01,-2.65E-01
27.821,1.03E-01,-2.65E-01
27.855,1.03E-01,-2.66E-01
27.888,1.03E-01,-2.67E-01
27.922,1.03E-01,-2.67E-01
27.955,1.03E-01,-2.68E-01
27.988,1.03E-01,-2.68E-01
28.022,1.03E-01,-2.68E-01
28.055,1.04E-01,-2.69E-01
28.088,1.04E-01,-2.69E-01
28.122,1.04E-01,-2.70E-01
28.155,1.05E-01,-2.71E-01
28.188,1.05E-01,-2.71E-01
28.222,1.05E-01,-2.72E-01
28.255,1.05E-01,-2.73E-01
28.288,1.06E-01,-2.73E-01
28.322,1.05E-01,-2.74E-01
28.355,1.05E-01,-2.75E-01
28.389,1.05E-01,-2.75E-01
28.422,1.05E-01,-2.76E-01
28.455,1.05E-01,-2.77E-01
28.489,1.04E-01,-2.78E-01
28.522,1.04E-01,-2.78E-01
28.555,1.03E-01,-2.79E-01
28.589,1.03E-01,-2.80E-01
28.622,1.02E-01,-2.81E-01
28.655,1.02E-01,-2.82E-01
28.689,1.01E-01,-2.82E-01
28.722,1.00E-01,-2.83E-01
28.756,9.99E-02,-2.83E-01
28.789,9.92E-02,-2.84E-01
28.822,9.85E-02,-2.84E-01
28.856,9.78E-02,-2.85E-01
28.889,9.71E-02,-2.85E-01
28.922,9.64E-02,-2.86E-01
28.956,9.58E-02,-2.86E-01
28.989,9.50E-02,-2.86E-01
29.022,9.42E-02,-2.87E-01
29.056,9.36E-02,-2.87E-01
29.089,9.29E-02,-2.88E-01
29.122,9.23E-02,-2.88E-01
29.156,9.20E-02,-2.88E-01
29.189,9.16E-02,-2.89E-01
29.223,9.12E-02,-2.90E-01
29.256,9.09E-02,-2.90E-01
29.289,9.05E-02,-2.91E-01
29.323,9.04E-02,-2.92E-01
29.356,9.02E-02,-2.93E-01
29.389,9.04E-02,-2.94E-01
29.423,9.02E-02,-2.95E-01
29.456,9.07E-02,-2.98E-01
29.489,8.99E-02,-3.00E-01
29.523,9.00E-02,-3.01E-01
29.556,9.01E-02,-3.02E-01
29.589,8.96E-02,-3.03E-01
29.623,8.89E-02,-3.04E-01
29.656,8.81E-02,-3.05E-01
29.69,8.77E-02,-3.06E-01
29.723,8.71E-02,-3.07E-01
29.756,8.64E-02,-3.07E-01
29.79,8.56E-02,-3.08E-01
29.823,8.47E-02,-3.09E-01
29.856,8.38E-02,-3.09E-01
29.89,8.32E-02,-3.09E-01
29.923,8.21E-02,-3.10E-01
29.956,8.15E-02,-3.10E-01
29.99,8.03E-02,-3.10E-01
30.023,7.96E-02,-3.10E-01
30.057,7.84E-02,-3.11E-01
30.09,7.77E-02,-3.11E-01
30.123,7.66E-02,-3.12E-01
30.157,7.59E-02,-3.12E-01
30.19,7.47E-02,-3.12E-01
30.223,7.40E-02,-3.12E-01
30.257,7.28E-02,-3.13E-01
30.29,7.16E-02,-3.13E-01
30.323,7.11E-02,-3.13E-01
30.357,7.00E-02,-3.14E-01
30.39,6.89E-02,-3.15E-01
30.423,6.86E-02,-3.14E-01
30.457,6.77E-02,-3.15E-01
30.49,6.66E-02,-3.16E-01
30.524,6.58E-02,-3.16E-01
30.557,6.50E-02,-3.17E-01
30.59,6.43E-02,-3.18E-01
30.624,6.38E-02,-3.18E-01
30.657,6.26E-02,-3.20E-01
30.69,6.21E-02,-3.20E-01
30.724,6.18E-02,-3.21E-01
30.757,6.07E-02,-3.22E-01
30.79,6.05E-02,-3.23E-01
30.824,5.94E-02,-3.24E-01
30.857,5.91E-02,-3.24E-01
30.89,5.89E-02,-3.25E-01
30.924,5.84E-02,-3.26E-01
30.957,5.77E-02,-3.27E-01
30.991,5.69E-02,-3.27E-01
31.024,5.60E-02,-3.28E-01
31.057,5.50E-02,-3.28E-01
31.091,5.38E-02,-3.29E-01
31.124,5.31E-02,-3.29E-01
31.157,5.16E-02,-3.30E-01
31.191,5.05E-02,-3.29E-01
31.224,4.94E-02,-3.30E-01
31.257,4.81E-02,-3.30E-01
31.291,4.68E-02,-3.30E-01
31.324,4.53E-02,-3.29E-01
31.358,4.39E-02,-3.30E-01
31.391,4.24E-02,-3.29E-01
31.424,4.09E-02,-3.30E-01
31.458,3.94E-02,-3.29E-01
31.491,3.81E-02,-3.29E-01
31.524,3.70E-02,-3.30E-01
31.558,3.59E-02,-3.30E-01
31.591,3.49E-02,-3.30E-01
31.624,3.41E-02,-3.30E-01
31.658,3.35E-02,-3.30E-01
31.691,3.18E-02,-3.30E-01
31.724,3.13E-02,-3.30E-01
31.758,3.09E-02,-3.30E-01
31.791,2.95E-02,-3.31E-01
31.825,2.92E-02,-3.31E-01
31.858,2.79E-02,-3.31E-01
31.891,2.78E-02,-3.32E-01
31.925,2.65E-02,-3.32E-01
31.958,2.52E-02,-3.33E-01
31.991,2.49E-02,-3.33E-01
32.025,2.38E-02,-3.33E-01
32.058,2.25E-02,-3.34E-01
32.091,2.14E-02,-3.34E-01
32.125,2.03E-02,-3.35E-01
32.158,1.95E-02,-3.35E-01
32.191,1.81E-02,-3.36E-01
32.225,1.73E-02,-3.36E-01
32.258,1.59E-02,-3.36E-01
32.292,1.48E-02,-3.37E-01
32.325,1.33E-02,-3.37E-01
32.358,1.20E-02,-3.37E-01
32.392,1.08E-02,-3.37E-01
32.425,9.55E-03,-3.37E-01
32.458,8.36E-03,-3.37E-01
32.492,7.17E-03,-3.36E-01
32.525,5.92E-03,-3.36E-01
32.558,5.15E-03,-3.36E-01
32.592,4.14E-03,-3.35E-01
32.625,3.30E-03,-3.34E-01
32.659,2.42E-03,-3.34E-01
32.692,1.59E-03,-3.33E-01
32.725,7.93E-04,-3.33E-01
32.759,-7.00E-05,-3.32E-01
32.792,-9.90E-04,-3.31E-01
32.825,-1.95E-03,-3.31E-01
32.859,-3.00E-03,-3.30E-01
32.892,-3.26E-03,-3.30E-01
32.925,-4.54E-03,-3.30E-01
32.959,-5.11E-03,-3.30E-01
32.992,-5.81E-03,-3.29E-01
33.025,-6.67E-03,-3.29E-01
33.059,-7.67E-03,-3.29E-01
33.092,-8.70E-03,-3.29E-01
33.126,-9.88E-03,-3.30E-01
33.159,-1.11E-02,-3.30E-01
33.192,-1.22E-02,-3.30E-01
33.226,-1.35E-02,-3.30E-01
33.259,-1.46E-02,-3.30E-01
33.292,-1.57E-02,-3.30E-01
33.326,-1.67E-02,-3.29E-01
33.359,-1.78E-02,-3.29E-01
33.392,-1.87E-02,-3.29E-01
33.426,-1.96E-02,-3.29E-01
33.459,-2.06E-02,-3.29E-01
33.492,-2.15E-02,-3.29E-01
33.526,-2.23E-02,-3.29E-01
33.559,-2.31E-02,-3.29E-01
33.593,-2.40E-02,-3.28E-01
33.626,-2.47E-02,-3.28E-01
33.659,-2.55E-02,-3.28E-01
33.693,-2.61E-02,-3.28E-01
33.726,-2.69E-02,-3.27E-01
33.759,-2.75E-02,-3.27E-01
33.793,-2.81E-02,-3.26E-01
33.826,-2.88E-02,-3.26E-01
33.859,-2.94E-02,-3.25E-01
33.893,-2.99E-02,-3.24E-01
33.926,-3.05E-02,-3.24E-01
33.96,-3.11E-02,-3.23E-01
33.993,-3.18E-02,-3.22E-01
34.026,-3.24E-02,-3.21E-01
34.06,-3.29E-02,-3.21E-01
34.093,-3.34E-02,-3.20E-01
34.126,-3.39E-02,-3.19E-01
34.16,-3.44E-02,-3.18E-01
34.193,-3.50E-02,-3.18E-01
34.226,-3.56E-02,-3.17E-01
34.26,-3.63E-02,-3.16E-01
34.293,-3.69E-02,-3.16E-01
34.326,-3.76E-02,-3.16E-01
34.36,-3.83E-02,-3.15E-01
34.393,-3.89E-02,-3.15E-01
34.427,-3.95E-02,-3.15E-01
34.46,-4.02E-02,-3.15E-01
34.493,-4.08E-02,-3.15E-01
34.527,-4.15E-02,-3.15E-01
34.56,-4.21E-02,-3.15E-01
34.593,-4.27E-02,-3.15E-01
34.627,-4.33E-02,-3.15E-01
34.66,-4.37E-02,-3.15E-01
34.693,-4.47E-02,-3.16E-01
34.727,-4.52E-02,-3.16E-01
34.76,-4.56E-02,-3.16E-01
34.794,-4.61E-02,-3.16E-01
34.827,-4.68E-02,-3.15E-01
34.86,-4.72E-02,-3.15E-01
34.894,-4.77E-02,-3.15E-01
34.927,-4.79E-02,-3.14E-01
34.96,-4.85E-02,-3.14E-01
34.994,-4.90E-02,-3.13E-01
35.027,-4.94E-02,-3.13E-01
35.06,-4.98E-02,-3.12E-01
35.094,-5.02E-02,-3.12E-01
35.127,-5.05E-02,-3.11E-01
35.16,-5.08E-02,-3.10E-01
35.194,-5.10E-02,-3.10E-01
35.227,-5.13E-02,-3.09E-01
35.261,-5.15E-02,-3.09E-01
35.294,-5.16E-02,-3.08E-01
35.327,-5.18E-02,-3.07E-01
35.361,-5.19E-02,-3.07E-01
35.394,-5.16E-02,-3.06E-01
35.427,-5.18E-02,-3.06E-01
35.461,-5.20E-02,-3.05E-01
35.494,-5.17E-02,-3.05E-01
35.527,-5.20E-02,-3.05E-01
35.561,-5.19E-02,-3.05E-01
35.594,-5.19E-02,-3.05E-01
35.627,-5.20E-02,-3.05E-01
35.661,-5.22E-02,-3.05E-01
35.694,-5.25E-02,-3.04E-01
35.728,-5.28E-02,-3.05E-01
35.761,-5.33E-02,-3.05E-01
35.794,-5.38E-02,-3.05E-01
35.828,-5.44E-02,-3.05E-01
35.861,-5.51E-02,-3.05E-01
35.894,-5.57E-02,-3.05E-01
35.928,-5.59E-02,-3.05E-01
35.961,-5.64E-02,-3.05E-01
35.994,-5.69E-02,-3.05E-01
36.028,-5.74E-02,-3.05E-01
36.061,-5.78E-02,-3.05E-01
36.095,-5.80E-02,-3.05E-01
36.128,-5.82E-02,-3.05E-01
36.161,-5.86E-02,-3.05E-01
36.195,-5.87E-02,-3.04E-01
36.228,-5.87E-02,-3.04E-01
36.261,-5.88E-02,-3.04E-01
36.295,-5.86E-02,-3.04E-01
36.328,-5.86E-02,-3.03E-01
36.361,-5.83E-02,-3.03E-01
36.395,-5.80E-02,-3.03E-01
36.428,-5.79E-02,-3.03E-01
36.461,-5.76E-02,-3.03E-01
36.495,-5.73E-02,-3.02E-01
36.528,-5.70E-02,-3.02E-01
36.562,-5.69E-02,-3.02E-01
36.595,-5.65E-02,-3.02E-01
36.628,-5.62E-02,-3.02E-01
36.662,-5.60E-02,-3.02E-01
36.695,-5.56E-02,-3.02E-01
36.728,-5.57E-02,-3.02E-01
36.762,-5.55E-02,-3.01E-01
36.795,-5.54E-02,-3.01E-01
36.828,-5.54E-02,-3.01E-01
36.862,-5.55E-02,-3.01E-01
36.895,-5.55E-02,-3.01E-01
36.928,-5.56E-02,-3.01E-01
36.962,-5.57E-02,-3.01E-01
36.995,-5.60E-02,-3.02E-01
37.029,-5.61E-02,-3.01E-01
37.062,-5.64E-02,-3.02E-01
37.095,-5.64E-02,-3.02E-01
37.129,-5.67E-02,-3.02E-01
37.162,-5.68E-02,-3.03E-01
37.195,-5.69E-02,-3.03E-01
37.229,-5.73E-02,-3.03E-01
37.262,-5.74E-02,-3.04E-01
37.295,-5.75E-02,-3.04E-01
37.329,-5.75E-02,-3.05E-01
37.362,-5.77E-02,-3.05E-01
37.396,-5.75E-02,-3.06E-01
37.429,-5.75E-02,-3.06E-01
37.462,-5.71E-02,-3.06E-01
37.496,-5.70E-02,-3.07E-01
37.529,-5.64E-02,-3.07E-01
37.562,-5.61E-02,-3.07E-01
37.596,-5.57E-02,-3.07E-01
37.629,-5.53E-02,-3.07E-01
37.662,-5.47E-02,-3.07E-01
37.696,-5.43E-02,-3.07E-01
37.729,-5.37E-02,-3.07E-01
37.762,-5.32E-02,-3.07E-01
37.796,-5.30E-02,-3.06E-01
37.829,-5.25E-02,-3.06E-01
37.863,-5.20E-02,-3.06E-01
37.896,-5.19E-02,-3.06E-01
37.929,-5.14E-02,-3.06E-01
37.963,-5.11E-02,-3.06E-01
37.996,-5.08E-02,-3.06E-01
38.029,-5.06E-02,-3.06E-01
38.063,-5.00E-02,-3.06E-01
38.096,-4.99E-02,-3.06E-01
38.129,-4.94E-02,-3.07E-01
38.163,-4.94E-02,-3.07E-01
38.196,-4.90E-02,-3.08E-01
38.229,-4.86E-02,-3.08E-01
38.263,-4.82E-02,-3.09E-01
38.296,-4.79E-02,-3.09E-01
38.33,-4.77E-02,-3.10E-01
38.363,-4.73E-02,-3.11E-01
38.396,-4.71E-02,-3.11E-01
38.43,-4.68E-02,-3.12E-01
38.463,-4.65E-02,-3.13E-01
38.496,-4.62E-02,-3.13E-01
38.53,-4.60E-02,-3.14E-01
38.563,-4.57E-02,-3.14E-01
38.596,-4.54E-02,-3.15E-01
38.63,-4.54E-02,-3.15E-01
38.663,-4.50E-02,-3.16E-01
38.697,-4.45E-02,-3.16E-01
38.73,-4.40E-02,-3.16E-01
38.763,-4.36E-02,-3.16E-01
38.797,-4.32E-02,-3.17E-01
38.83,-4.28E-02,-3.17E-01
38.863,-4.23E-02,-3.17E-01
38.897,-4.18E-02,-3.17E-01
38.93,-4.12E-02,-3.17E-01
38.963,-4.06E-02,-3.17E-01
38.997,-3.99E-02,-3.17E-01
39.03,-3.92E-02,-3.17E-01
39.063,-3.83E-02,-3.17E-01
39.097,-3.75E-02,-3.17E-01
39.13,-3.67E-02,-3.17E-01
39.164,-3.59E-02,-3.17E-01
39.197,-3.50E-02,-3.17E-01
39.23,-3.41E-02,-3.17E-01
39.264,-3.33E-02,-3.17E-01
39.297,-3.24E-02,-3.17E-01
39.33,-3.16E-02,-3.18E-01
39.364,-3.11E-02,-3.18E-01
39.397,-3.03E-02,-3.19E-01
39.43,-2.98E-02,-3.19E-01
39.464,-2.93E-02,-3.19E-01
39.497,-2.88E-02,-3.20E-01
39.53,-2.82E-02,-3.21E-01
39.564,-2.77E-02,-3.21E-01
