,,
t,x,y
77.623,7.65E-02,-0.127
77.657,7.69E-02,-0.127
77.69,7.70E-02,-0.128
77.723,7.75E-02,-0.128
77.757,7.79E-02,-0.128
77.79,7.79E-02,-0.129
77.824,7.83E-02,-0.129
77.857,7.84E-02,-0.129
77.89,7.88E-02,-0.13
77.924,7.92E-02,-0.13
77.957,7.96E-02,-0.131
77.99,7.97E-02,-0.131
78.024,8.01E-02,-0.132
78.057,8.06E-02,-0.132
78.09,8.09E-02,-0.133
78.124,8.09E-02,-0.133
78.157,8.14E-02,-0.134
78.19,8.18E-02,-0.134
78.224,8.21E-02,-0.135
78.257,8.26E-02,-0.135
78.291,8.27E-02,-0.136
78.324,8.31E-02,-0.136
78.357,8.36E-02,-0.136
78.391,8.39E-02,-0.137
78.424,8.43E-02,-0.138
78.457,8.46E-02,-0.138
78.491,8.47E-02,-0.139
78.524,8.51E-02,-0.139
78.557,8.55E-02,-0.14
78.591,8.58E-02,-0.14
78.624,8.62E-02,-0.141
78.657,8.65E-02,-0.142
78.691,8.68E-02,-0.142
78.724,8.71E-02,-0.143
78.758,8.74E-02,-0.144
78.791,8.78E-02,-0.144
78.824,8.82E-02,-0.145
78.858,8.85E-02,-0.145
78.891,8.90E-02,-0.146
78.924,8.93E-02,-0.147
78.958,8.97E-02,-0.148
78.991,9.02E-02,-0.149
79.024,9.02E-02,-0.149
79.058,9.08E-02,-0.15
79.091,9.10E-02,-0.151
79.124,9.15E-02,-0.152
79.158,9.17E-02,-0.153
79.191,9.19E-02,-0.154
79.225,9.21E-02,-0.154
79.258,9.26E-02,-0.155
79.291,9.28E-02,-0.156
79.325,9.33E-02,-0.157
79.358,9.35E-02,-0.158
79.391,9.37E-02,-0.159
79.425,9.40E-02,-0.159
79.458,9.41E-02,-0.16
79.491,9.45E-02,-0.161
79.525,9.47E-02,-0.161
79.558,9.51E-02,-0.163
79.591,9.53E-02,-0.163
79.625,9.54E-02,-0.164
79.658,9.57E-02,-0.165
79.692,9.59E-02,-0.166
79.725,9.63E-02,-0.167
79.758,9.65E-02,-0.168
79.792,9.66E-02,-0.168
79.825,9.69E-02,-0.17
79.858,9.71E-02,-0.17
79.892,9.73E-02,-0.171
79.925,9.75E-02,-0.172
79.958,9.77E-02,-0.173
79.992,9.78E-02,-0.174
80.025,9.80E-02,-0.175
80.058,9.83E-02,-0.176
80.092,9.83E-02,-0.177
80.125,9.84E-02,-0.178
80.159,9.85E-02,-0.179
80.192,9.86E-02,-0.18
80.225,9.86E-02,-0.181
80.259,9.85E-02,-0.182
80.292,9.85E-02,-0.183
80.325,9.85E-02,-0.184
80.359,9.84E-02,-0.185
80.392,9.84E-02,-0.186
80.425,9.84E-02,-0.187
80.459,9.84E-02,-0.188
80.492,9.84E-02,-0.189
80.525,9.84E-02,-0.19
80.559,9.83E-02,-0.191
80.592,9.83E-02,-0.193
80.626,9.83E-02,-0.194
80.659,9.83E-02,-0.195
80.692,9.82E-02,-0.196
80.726,9.82E-02,-0.197
80.759,9.82E-02,-0.198
80.792,9.82E-02,-0.199
80.826,9.81E-02,-0.2
80.859,9.79E-02,-0.202
80.892,9.78E-02,-0.203
80.926,9.76E-02,-0.204
80.959,9.75E-02,-0.205
80.992,9.73E-02,-0.206
81.026,9.70E-02,-0.207
81.059,9.70E-02,-0.208
81.093,9.66E-02,-0.21
81.126,9.64E-02,-0.211
81.159,9.63E-02,-0.212
81.193,9.59E-02,-0.213
81.226,9.57E-02,-0.214
81.259,9.54E-02,-0.215
81.293,9.52E-02,-0.216
81.326,9.47E-02,-0.217
81.359,9.45E-02,-0.218
81.393,9.41E-02,-0.219
81.426,9.39E-02,-0.22
81.459,9.35E-02,-0.221
81.493,9.31E-02,-0.222
81.526,9.27E-02,-0.224
81.56,9.25E-02,-0.225
81.593,9.21E-02,-0.226
81.626,9.16E-02,-0.227
81.66,9.11E-02,-0.228
81.693,9.07E-02,-0.229
81.726,9.02E-02,-0.23
81.76,8.97E-02,-0.231
81.793,8.92E-02,-0.232
81.826,8.86E-02,-0.234
81.86,8.81E-02,-0.234
81.893,8.76E-02,-0.235
81.926,8.71E-02,-0.236
81.96,8.65E-02,-0.237
81.993,8.59E-02,-0.238
82.027,8.54E-02,-0.24
82.06,8.48E-02,-0.241
82.093,8.43E-02,-0.241
82.127,8.36E-02,-0.242
82.16,8.30E-02,-0.243
82.193,8.23E-02,-0.244
82.227,8.17E-02,-0.245
82.26,8.09E-02,-0.246
82.293,8.04E-02,-0.247
82.327,7.98E-02,-0.248
82.36,7.90E-02,-0.249
82.394,7.84E-02,-0.249
82.427,7.79E-02,-0.25
82.46,7.71E-02,-0.251
82.494,7.65E-02,-0.252
82.527,7.59E-02,-0.253
82.56,7.51E-02,-0.253
82.594,7.45E-02,-0.254
82.627,7.40E-02,-0.255
82.66,7.30E-02,-0.256
82.694,7.23E-02,-0.257
82.727,7.16E-02,-0.258
82.76,7.09E-02,-0.258
82.794,6.98E-02,-0.259
82.827,6.91E-02,-0.26
82.861,6.84E-02,-0.26
82.894,6.76E-02,-0.261
82.927,6.69E-02,-0.262
82.961,6.62E-02,-0.263
82.994,6.54E-02,-0.263
83.027,6.46E-02,-0.264
83.061,6.38E-02,-0.264
83.094,6.31E-02,-0.265
83.127,6.22E-02,-0.265
83.161,6.14E-02,-0.266
83.194,6.06E-02,-0.267
83.227,5.97E-02,-0.267
83.261,5.89E-02,-0.268
83.294,5.81E-02,-0.269
83.328,5.72E-02,-0.269
83.361,5.63E-02,-0.27
83.394,5.55E-02,-0.27
83.428,5.46E-02,-0.271
83.461,5.37E-02,-0.272
83.494,5.28E-02,-0.272
83.528,5.19E-02,-0.273
83.561,5.09E-02,-0.273
83.594,4.99E-02,-0.274
83.628,4.95E-02,-0.274
83.661,4.86E-02,-0.275
83.694,4.75E-02,-0.275
83.728,4.65E-02,-0.276
83.761,4.61E-02,-0.276
83.795,4.50E-02,-0.277
83.828,4.39E-02,-0.277
83.861,4.33E-02,-0.277
83.895,4.23E-02,-0.278
83.928,4.18E-02,-0.278
83.961,4.07E-02,-0.279
83.995,4.01E-02,-0.279
84.028,3.92E-02,-0.279
84.061,3.87E-02,-0.279
84.095,3.76E-02,-0.28
84.128,3.70E-02,-0.28
84.161,3.58E-02,-0.28
84.195,3.54E-02,-0.28
84.228,3.42E-02,-0.281
84.262,3.37E-02,-0.281
84.295,3.32E-02,-0.281
84.328,3.19E-02,-0.282
84.362,3.13E-02,-0.282
84.395,3.00E-02,-0.282
84.428,2.94E-02,-0.282
84.462,2.88E-02,-0.282
84.495,2.75E-02,-0.283
84.528,2.69E-02,-0.283
84.562,2.63E-02,-0.283
84.595,2.50E-02,-0.283
84.628,2.44E-02,-0.284
84.662,2.37E-02,-0.284
84.695,2.25E-02,-0.284
84.729,2.19E-02,-0.284
84.762,2.14E-02,-0.284
84.795,2.08E-02,-0.284
84.829,2.02E-02,-0.284
84.862,1.90E-02,-0.285
84.895,1.86E-02,-0.285
84.929,1.81E-02,-0.285
84.962,1.75E-02,-0.285
84.995,1.70E-02,-0.285
85.029,1.64E-02,-0.285
85.062,1.54E-02,-0.285
85.095,1.49E-02,-0.285
85.129,1.44E-02,-0.285
85.162,1.38E-02,-0.285
85.196,1.32E-02,-0.286
85.229,1.26E-02,-0.286
85.262,1.19E-02,-0.286
85.296,1.13E-02,-0.286
85.329,1.07E-02,-0.286
85.362,1.01E-02,-0.286
85.396,9.40E-03,-0.286
85.429,8.79E-03,-0.285
85.462,8.16E-03,-0.285
85.496,7.57E-03,-0.285
85.529,6.98E-03,-0.285
85.562,6.38E-03,-0.285
85.596,5.77E-03,-0.285
85.629,5.23E-03,-0.285
85.663,4.71E-03,-0.285
85.696,4.26E-03,-0.285
85.729,3.84E-03,-0.285
85.763,3.39E-03,-0.285
85.796,3.04E-03,-0.285
85.829,2.64E-03,-0.285
85.863,2.26E-03,-0.285
85.896,1.95E-03,-0.285
85.929,1.59E-03,-0.285
85.963,1.29E-03,-0.285
85.996,9.80E-04,-0.285
86.029,6.57E-04,-0.285
86.063,3.07E-04,-0.285
86.096,9.61E-06,-0.285
86.13,-3.09E-04,-0.285
86.163,-6.22E-04,-0.285
86.196,-9.94E-04,-0.285
86.23,-1.38E-03,-0.285
86.263,-1.72E-03,-0.285
86.296,-2.05E-03,-0.285
86.33,-2.36E-03,-0.285
86.363,-2.67E-03,-0.285
86.396,-2.96E-03,-0.285
86.43,-3.25E-03,-0.285
86.463,-3.56E-03,-0.285
86.497,-3.83E-03,-0.285
86.53,-4.06E-03,-0.285
86.563,-4.23E-03,-0.285
86.597,-4.40E-03,-0.285
86.63,-4.58E-03,-0.285
86.663,-4.67E-03,-0.285
86.697,-4.74E-03,-0.285
86.73,-4.88E-03,-0.285
86.763,-4.97E-03,-0.285
86.797,-5.03E-03,-0.285
86.83,-5.07E-03,-0.285
86.863,-5.07E-03,-0.285
86.897,-5.08E-03,-0.285
86.93,-5.08E-03,-0.285
86.964,-5.09E-03,-0.285
86.997,-5.10E-03,-0.285
87.03,-5.11E-03,-0.285
87.064,-5.11E-03,-0.285
87.097,-5.09E-03,-0.285
87.13,-5.12E-03,-0.285
87.164,-5.14E-03,-0.285
87.197,-5.14E-03,-0.285
87.23,-5.13E-03,-0.285
87.264,-5.11E-03,-0.285
87.297,-5.12E-03,-0.285
87.33,-5.10E-03,-0.285
87.364,-5.11E-03,-0.285
87.397,-5.12E-03,-0.285
87.431,-5.09E-03,-0.285
87.464,-4.99E-03,-0.285
87.497,-4.94E-03,-0.285
87.531,-4.89E-03,-0.285
87.564,-4.79E-03,-0.285
87.597,-4.70E-03,-0.286
87.631,-4.48E-03,-0.285
87.664,-4.32E-03,-0.285
87.697,-4.12E-03,-0.285
87.731,-3.94E-03,-0.285
87.764,-3.63E-03,-0.285
87.797,-3.46E-03,-0.286
87.831,-3.09E-03,-0.285
87.864,-2.89E-03,-0.285
87.898,-2.64E-03,-0.285
87.931,-2.35E-03,-0.285
87.964,-2.09E-03,-0.285
87.998,-1.81E-03,-0.285
88.031,-1.54E-03,-0.285
88.064,-1.20E-03,-0.285
88.098,-9.40E-04,-0.285
88.131,-6.16E-04,-0.285
88.164,-3.23E-04,-0.285
88.198,4.05E-05,-0.285
88.231,3.47E-04,-0.285
88.264,6.97E-04,-0.285
88.298,1.00E-03,-0.285
88.331,1.37E-03,-0.285
88.365,1.74E-03,-0.285
88.398,2.09E-03,-0.285
88.431,2.44E-03,-0.285
88.465,2.88E-03,-0.285
88.498,3.32E-03,-0.285
88.531,3.75E-03,-0.285
88.565,4.24E-03,-0.285
88.598,4.71E-03,-0.285
88.631,5.38E-03,-0.285
88.665,5.85E-03,-0.285
88.698,6.39E-03,-0.285
88.731,6.93E-03,-0.285
88.765,7.46E-03,-0.285
88.798,8.03E-03,-0.285
88.832,8.58E-03,-0.285
88.865,9.17E-03,-0.285
88.898,9.72E-03,-0.285
88.932,1.04E-02,-0.285
88.965,1.09E-02,-0.285
88.998,1.15E-02,-0.285
89.032,1.21E-02,-0.285
89.065,1.26E-02,-0.285
89.098,1.31E-02,-0.285
89.132,1.37E-02,-0.285
89.165,1.42E-02,-0.285
89.198,1.21E-02,-0.287
89.232,1.27E-02,-0.287
89.265,1.32E-02,-0.287
89.299,1.38E-02,-0.287
89.332,1.43E-02,-0.287
89.365,1.56E-02,-0.287
89.399,1.61E-02,-0.287
89.432,1.67E-02,-0.287
89.465,1.72E-02,-0.287
89.499,1.78E-02,-0.287
89.532,1.92E-02,-0.286
89.565,1.97E-02,-0.286
89.599,2.02E-02,-0.286
89.632,2.07E-02,-0.286
89.665,2.22E-02,-0.286
89.699,2.27E-02,-0.285
89.732,2.33E-02,-0.285
89.766,2.47E-02,-0.285
89.799,2.52E-02,-0.285
89.832,2.57E-02,-0.285
89.866,2.71E-02,-0.284
89.899,2.76E-02,-0.284
89.932,2.80E-02,-0.284
89.966,2.95E-02,-0.284
89.999,2.99E-02,-0.284
90.032,3.05E-02,-0.283
90.066,3.19E-02,-0.283
90.099,3.23E-02,-0.283
90.132,3.27E-02,-0.283
90.166,3.41E-02,-0.282
90.199,3.44E-02,-0.282
90.233,3.58E-02,-0.282
90.266,3.62E-02,-0.282
90.299,3.66E-02,-0.282
90.333,3.79E-02,-0.281
90.366,3.82E-02,-0.281
90.399,3.94E-02,-0.28
90.433,4.06E-02,-0.28
90.466,4.10E-02,-0.28
90.499,4.21E-02,-0.279
90.533,4.31E-02,-0.279
90.566,4.36E-02,-0.278
90.599,4.47E-02,-0.278
90.633,4.57E-02,-0.277
90.666,4.68E-02,-0.277
90.7,4.72E-02,-0.277
90.733,4.81E-02,-0.276
90.766,4.92E-02,-0.275
90.8,5.02E-02,-0.275
90.833,5.04E-02,-0.275
90.866,5.15E-02,-0.274
90.9,5.24E-02,-0.274
90.933,5.34E-02,-0.273
90.966,5.42E-02,-0.272
91,5.45E-02,-0.272
91.033,5.54E-02,-0.272
91.067,5.64E-02,-0.271
91.1,5.73E-02,-0.27
91.133,5.82E-02,-0.27
91.167,5.91E-02,-0.269
91.2,6.00E-02,-0.269
91.233,6.09E-02,-0.268
91.267,6.17E-02,-0.267
91.3,6.26E-02,-0.267
91.333,6.34E-02,-0.266
91.367,6.42E-02,-0.265
91.4,6.50E-02,-0.265
91.433,6.58E-02,-0.264
91.467,6.65E-02,-0.264
91.5,6.73E-02,-0.263
91.534,6.80E-02,-0.262
91.567,6.87E-02,-0.262
91.6,7.00E-02,-0.261
91.634,7.06E-02,-0.26
91.667,7.12E-02,-0.259
91.7,7.19E-02,-0.259
91.734,7.25E-02,-0.258
91.767,7.35E-02,-0.257
91.8,7.41E-02,-0.256
91.834,7.51E-02,-0.255
91.867,7.56E-02,-0.254
91.9,7.61E-02,-0.254
91.934,7.67E-02,-0.253
91.967,7.76E-02,-0.252
92.001,7.81E-02,-0.251
92.034,7.87E-02,-0.25
92.067,7.95E-02,-0.25
92.101,8.00E-02,-0.249
92.134,8.05E-02,-0.248
92.167,8.14E-02,-0.247
92.201,8.18E-02,-0.246
92.234,8.23E-02,-0.245
92.267,8.31E-02,-0.244
92.301,8.36E-02,-0.243
92.334,8.43E-02,-0.243
92.367,8.48E-02,-0.242
92.401,8.55E-02,-0.241
92.434,8.62E-02,-0.24
92.468,8.67E-02,-0.239
92.501,8.74E-02,-0.238
92.534,8.80E-02,-0.236
92.568,8.85E-02,-0.235
92.601,8.91E-02,-0.234
92.634,8.97E-02,-0.233
92.668,9.02E-02,-0.233
92.701,9.06E-02,-0.231
92.734,9.10E-02,-0.23
92.768,9.15E-02,-0.229
92.801,9.20E-02,-0.229
92.834,9.24E-02,-0.228
92.868,9.29E-02,-0.226
92.901,9.33E-02,-0.226
92.935,9.36E-02,-0.224
92.968,9.41E-02,-0.223
93.001,9.44E-02,-0.223
93.035,9.48E-02,-0.221
93.068,9.51E-02,-0.22
93.101,9.55E-02,-0.219
93.135,9.57E-02,-0.218
93.168,9.60E-02,-0.217
93.201,9.62E-02,-0.216
93.235,9.67E-02,-0.215
93.268,9.68E-02,-0.214
93.301,9.69E-02,-0.213
93.335,9.73E-02,-0.211
93.368,9.74E-02,-0.211
93.402,9.76E-02,-0.21
93.435,9.89E-02,-0.206
93.468,9.90E-02,-0.205
93.502,9.92E-02,-0.204
93.535,9.94E-02,-0.203
93.568,9.95E-02,-0.202
93.602,9.97E-02,-0.201
93.635,9.98E-02,-0.2
93.668,9.98E-02,-0.199
93.702,9.99E-02,-0.198
93.735,0.1,-0.197
93.768,0.1,-0.196
93.802,0.1,-0.195
93.835,0.1,-0.194
93.869,0.1,-0.193
93.902,0.1,-0.192
93.935,0.1,-0.191
93.969,0.1,-0.19
94.002,0.1,-0.189
94.035,0.1,-0.188
94.069,0.1,-0.187
94.102,0.1,-0.186
94.135,0.1,-0.185
94.169,0.1,-0.184
94.202,0.1,-0.183
94.235,0.1,-0.182
94.269,0.1,-0.181
94.302,0.1,-0.18
94.336,9.98E-02,-0.179
94.369,9.96E-02,-0.178
94.402,9.96E-02,-0.177
94.436,9.94E-02,-0.176
94.469,9.93E-02,-0.175
94.502,9.92E-02,-0.174
94.536,9.89E-02,-0.173
94.569,9.88E-02,-0.172
94.602,9.88E-02,-0.172
94.636,9.85E-02,-0.17
94.669,9.84E-02,-0.17
94.702,9.82E-02,-0.169
94.736,9.81E-02,-0.169
94.769,9.78E-02,-0.167
94.803,9.76E-02,-0.167
94.836,9.76E-02,-0.166
94.869,9.72E-02,-0.165
94.903,9.71E-02,-0.164
94.936,9.70E-02,-0.164
94.969,9.66E-02,-0.163
95.003,9.64E-02,-0.162
95.036,9.63E-02,-0.161
95.069,9.59E-02,-0.16
95.103,9.58E-02,-0.16
95.136,9.53E-02,-0.158
95.17,9.51E-02,-0.158
95.203,9.50E-02,-0.157
95.236,9.46E-02,-0.156
95.27,9.46E-02,-0.155
95.303,9.41E-02,-0.154
95.336,9.39E-02,-0.154
95.37,9.34E-02,-0.153
95.403,9.34E-02,-0.152
95.436,9.29E-02,-0.151
95.47,9.28E-02,-0.151
95.503,9.22E-02,-0.15
95.536,9.21E-02,-0.15
95.57,9.19E-02,-0.15
95.603,9.16E-02,-0.148
95.637,9.13E-02,-0.148
95.67,9.10E-02,-0.147
95.703,9.07E-02,-0.147
95.737,9.04E-02,-0.146
95.77,9.03E-02,-0.146
95.803,8.97E-02,-0.145
95.837,8.96E-02,-0.145
95.87,8.92E-02,-0.144
95.903,8.89E-02,-0.144
95.937,8.85E-02,-0.143
95.97,8.82E-02,-0.143
96.003,8.78E-02,-0.142
96.037,8.77E-02,-0.142
96.07,8.71E-02,-0.141
96.104,8.70E-02,-0.141
96.137,8.66E-02,-0.14
96.17,8.63E-02,-0.14
96.204,8.59E-02,-0.139
96.237,8.59E-02,-0.139
96.27,8.55E-02,-0.138
96.304,8.51E-02,-0.138
96.337,8.51E-02,-0.138
96.37,8.47E-02,-0.137
96.404,8.45E-02,-0.137
96.437,8.41E-02,-0.136
96.47,8.40E-02,-0.136
96.504,8.39E-02,-0.136
96.537,8.36E-02,-0.135
96.571,8.35E-02,-0.135
96.604,8.32E-02,-0.135
96.637,8.31E-02,-0.135
96.671,8.28E-02,-0.134
96.704,8.28E-02,-0.134
96.737,8.27E-02,-0.134
96.771,8.23E-02,-0.133
96.804,8.22E-02,-0.133
96.837,8.21E-02,-0.133
96.871,8.17E-02,-0.133
96.904,8.16E-02,-0.132
96.937,8.15E-02,-0.132
96.971,8.11E-02,-0.132
97.004,8.10E-02,-0.132
97.038,8.08E-02,-0.132
97.071,8.05E-02,-0.131
97.104,8.03E-02,-0.131
97.138,8.02E-02,-0.131
97.171,7.99E-02,-0.131
97.204,7.97E-02,-0.131
97.238,7.96E-02,-0.131
97.271,7.96E-02,-0.13
97.304,7.93E-02,-0.13
97.338,7.91E-02,-0.13
97.371,7.91E-02,-0.13
97.404,7.90E-02,-0.13
97.438,7.90E-02,-0.13
97.471,7.90E-02,-0.13
97.505,7.90E-02,-0.13
97.538,7.90E-02,-0.13
97.571,7.90E-02,-0.13
97.605,7.90E-02,-0.13
97.638,7.90E-02,-0.13
97.671,7.90E-02,-0.13
97.705,7.90E-02,-0.13
97.738,7.90E-02,-0.13
97.771,7.91E-02,-0.13
97.805,7.91E-02,-0.13
97.838,7.91E-02,-0.13
97.871,7.91E-02,-0.13
97.905,7.91E-02,-0.13
97.938,7.90E-02,-0.13
97.972,7.90E-02,-0.13
98.005,7.90E-02,-0.13
98.038,7.90E-02,-0.13
98.072,7.90E-02,-0.13
98.105,7.90E-02,-0.13
98.138,7.90E-02,-0.13
98.172,7.91E-02,-0.13
98.205,7.90E-02,-0.13
98.238,7.90E-02,-0.13
98.272,7.90E-02,-0.13
98.305,7.90E-02,-0.13
98.338,7.94E-02,-0.131
98.372,7.95E-02,-0.131
98.405,7.95E-02,-0.131
98.439,7.95E-02,-0.131
98.472,7.99E-02,-0.131
98.505,7.98E-02,-0.131
98.539,7.98E-02,-0.131
98.572,8.02E-02,-0.132
98.605,8.02E-02,-0.132
98.639,8.03E-02,-0.132
98.672,8.07E-02,-0.133
98.705,8.08E-02,-0.133
98.739,8.08E-02,-0.133
98.772,8.12E-02,-0.133
98.805,8.13E-02,-0.133
98.839,8.14E-02,-0.133
98.872,8.17E-02,-0.134
98.906,8.17E-02,-0.134
98.939,8.21E-02,-0.134
98.972,8.21E-02,-0.134
99.006,8.22E-02,-0.135
99.039,8.25E-02,-0.135
99.072,8.26E-02,-0.135
99.106,8.30E-02,-0.135
99.139,8.30E-02,-0.136
99.172,8.33E-02,-0.136
99.206,8.33E-02,-0.137
99.239,8.37E-02,-0.137
99.272,8.41E-02,-0.137
99.306,8.41E-02,-0.138
99.339,8.45E-02,-0.138
99.373,8.48E-02,-0.139
99.406,8.52E-02,-0.139
99.439,8.52E-02,-0.14
99.473,8.55E-02,-0.14
99.506,8.58E-02,-0.141
99.539,8.58E-02,-0.141
99.573,8.61E-02,-0.141
99.606,8.64E-02,-0.142
99.639,8.67E-02,-0.142
99.673,8.70E-02,-0.143
99.706,8.70E-02,-0.143
99.74,8.73E-02,-0.144
99.773,8.76E-02,-0.144
99.806,8.79E-02,-0.145
99.84,8.82E-02,-0.146
99.873,8.84E-02,-0.146
99.906,8.85E-02,-0.146
99.94,8.88E-02,-0.147
99.973,8.91E-02,-0.147
100.006,8.94E-02,-0.148
100.04,8.97E-02,-0.149
100.073,9.00E-02,-0.149
100.106,9.03E-02,-0.15
100.14,9.07E-02,-0.151
100.173,9.09E-02,-0.151
100.207,9.12E-02,-0.152
100.24,9.15E-02,-0.152
100.273,9.18E-02,-0.153
100.307,9.21E-02,-0.154
100.34,9.26E-02,-0.155
100.373,9.27E-02,-0.155
100.407,9.32E-02,-0.156
100.44,9.34E-02,-0.157
100.473,9.39E-02,-0.158
100.507,9.39E-02,-0.158
100.54,9.41E-02,-0.159
100.573,9.45E-02,-0.16
100.607,9.47E-02,-0.16
100.64,9.51E-02,-0.162
100.674,9.52E-02,-0.162
100.707,9.53E-02,-0.163
100.74,9.58E-02,-0.164
100.774,9.57E-02,-0.165
100.807,9.58E-02,-0.165
100.84,9.60E-02,-0.166
100.874,9.63E-02,-0.167
100.907,9.64E-02,-0.167
100.94,9.65E-02,-0.168
100.974,9.89E-02,-0.168
101.007,9.90E-02,-0.168
101.04,9.90E-02,-0.169
101.074,9.95E-02,-0.17
101.107,9.96E-02,-0.171
101.141,9.97E-02,-0.171
101.174,9.97E-02,-0.172
101.207,0.1,-0.174
101.241,0.1,-0.175
101.274,0.1,-0.175
101.307,0.1,-0.176
101.341,0.1,-0.177
101.374,0.101,-0.179
101.407,0.101,-0.18
101.441,0.101,-0.18
101.474,0.101,-0.181
101.507,0.101,-0.182
101.541,0.101,-0.183
101.574,0.101,-0.184
101.608,0.101,-0.185
101.641,0.101,-0.186
101.674,0.101,-0.187
101.708,0.101,-0.188
101.741,0.101,-0.189
101.774,0.101,-0.19
101.808,0.101,-0.191
101.841,0.101,-0.192
101.874,0.101,-0.193
101.908,0.101,-0.194
101.941,0.101,-0.194
101.974,0.101,-0.195
102.008,0.101,-0.196
102.041,0.101,-0.197
102.075,0.101,-0.198
102.108,0.101,-0.199
102.141,0.101,-0.2
102.175,0.1,-0.202
102.208,0.1,-0.203
102.241,0.1,-0.204
102.275,0.1,-0.205
102.308,9.97E-02,-0.206
102.341,9.95E-02,-0.207
102.375,9.94E-02,-0.208
102.408,9.90E-02,-0.209
102.441,9.89E-02,-0.21
102.475,9.88E-02,-0.211
102.508,9.84E-02,-0.212
102.542,9.82E-02,-0.213
102.575,9.79E-02,-0.214
102.608,9.77E-02,-0.215
102.642,9.73E-02,-0.216
102.675,9.71E-02,-0.217
102.708,9.70E-02,-0.218
102.742,9.66E-02,-0.219
102.775,9.64E-02,-0.22
102.808,9.60E-02,-0.221
102.842,9.57E-02,-0.222
102.875,9.53E-02,-0.223
102.908,9.51E-02,-0.224
102.942,9.46E-02,-0.225
102.975,9.44E-02,-0.226
103.009,9.40E-02,-0.227
103.042,9.36E-02,-0.228
103.075,9.32E-02,-0.229
103.109,9.28E-02,-0.23
103.142,9.22E-02,-0.231
103.175,9.19E-02,-0.232
103.209,9.14E-02,-0.233
103.242,9.09E-02,-0.234
103.275,9.04E-02,-0.235
103.309,8.98E-02,-0.236
103.342,8.94E-02,-0.237
103.375,8.88E-02,-0.238
103.409,8.84E-02,-0.239
103.442,8.77E-02,-0.24
103.476,8.72E-02,-0.241
103.509,8.66E-02,-0.242
103.542,8.61E-02,-0.243
103.576,8.56E-02,-0.243
103.609,8.52E-02,-0.244
103.642,8.45E-02,-0.245
103.676,8.40E-02,-0.246
103.709,8.35E-02,-0.246
103.742,8.28E-02,-0.247
103.776,8.22E-02,-0.248
103.809,8.17E-02,-0.249
103.843,8.08E-02,-0.25
103.876,8.03E-02,-0.251
103.909,7.97E-02,-0.251
103.943,7.89E-02,-0.252
103.976,7.84E-02,-0.253
104.009,7.77E-02,-0.254
104.043,7.72E-02,-0.255
104.076,7.63E-02,-0.255
104.109,7.58E-02,-0.256
104.143,7.52E-02,-0.257
104.176,7.46E-02,-0.258
104.209,7.36E-02,-0.259
104.243,7.29E-02,-0.259
104.276,7.23E-02,-0.26
104.31,7.16E-02,-0.261
104.343,7.09E-02,-0.261
104.376,7.03E-02,-0.262
104.41,6.96E-02,-0.262
104.443,6.89E-02,-0.263
104.476,6.83E-02,-0.264
104.51,6.75E-02,-0.264
104.543,6.67E-02,-0.265
104.576,6.59E-02,-0.265
104.61,6.52E-02,-0.266
104.643,6.45E-02,-0.267
104.676,6.37E-02,-0.267
104.71,6.28E-02,-0.268
104.743,6.20E-02,-0.268
104.777,6.12E-02,-0.269
104.81,6.03E-02,-0.27
104.843,5.94E-02,-0.27
104.877,5.86E-02,-0.271
104.91,5.77E-02,-0.272
104.943,5.68E-02,-0.272
104.977,5.59E-02,-0.273
105.01,5.56E-02,-0.273
105.043,5.46E-02,-0.274
105.077,5.37E-02,-0.274
105.11,5.27E-02,-0.275
105.143,5.24E-02,-0.275
105.177,5.14E-02,-0.275
105.21,5.05E-02,-0.276
105.244,4.94E-02,-0.277
105.277,4.91E-02,-0.277
105.31,4.81E-02,-0.277
105.344,4.77E-02,-0.277
105.377,4.68E-02,-0.278
105.41,4.58E-02,-0.278
105.444,4.55E-02,-0.279
105.477,4.45E-02,-0.279
105.51,4.42E-02,-0.279
105.544,4.32E-02,-0.28
105.577,4.27E-02,-0.28
105.61,4.18E-02,-0.28
105.644,4.13E-02,-0.281
105.677,4.02E-02,-0.281
105.711,3.98E-02,-0.281
105.744,3.87E-02,-0.282
105.777,3.82E-02,-0.282
105.811,3.70E-02,-0.282
105.844,3.66E-02,-0.282
105.877,3.54E-02,-0.283
105.911,3.50E-02,-0.283
105.944,3.44E-02,-0.283
105.977,3.31E-02,-0.283
106.011,3.26E-02,-0.284
106.044,3.20E-02,-0.284
106.077,3.07E-02,-0.284
106.111,3.01E-02,-0.284
106.144,2.95E-02,-0.284
106.178,2.89E-02,-0.284
106.211,2.77E-02,-0.285
106.244,2.73E-02,-0.285
106.278,2.68E-02,-0.285
106.311,2.64E-02,-0.285
106.344,2.52E-02,-0.285
106.378,2.49E-02,-0.285
106.411,2.44E-02,-0.286
106.444,2.39E-02,-0.286
106.478,2.35E-02,-0.286
106.511,2.14E-02,-0.287
106.544,2.11E-02,-0.287
106.578,2.08E-02,-0.287
106.611,2.05E-02,-0.287
106.645,1.90E-02,-0.288
106.678,1.86E-02,-0.288
106.711,1.82E-02,-0.288
106.745,1.78E-02,-0.288
106.778,1.75E-02,-0.288
106.811,1.72E-02,-0.288
106.845,1.68E-02,-0.288
106.878,1.51E-02,-0.288
106.911,1.47E-02,-0.288
106.945,1.43E-02,-0.288
